participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,2.0866,1,2,5,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,1.119,2,0,6,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.9935,2,1,7,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.0705,2,2,8,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,m,up,1,1.7671,3,0,9,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,m,left,1,0.8504,3,1,10,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,m,right,1,0.694,3,2,11,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,m,,,,,,,,,5,0,10,0,1
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.2168,0,0,0,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.7171,0,1,1,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.6772,0,2,2,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.0175,1,0,3,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.8505,1,1,4,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.7138,1,2,5,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,2.0667,2,0,6,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.5405,2,1,7,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,left,1,0.837,2,2,8,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,right,,,,,,,,,spatial,p,right,1,0.6113,3,0,9,1,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,up,,,,,,,,,neither,p,up,1,1.195,3,1,10,2,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,left,,,,,,,,,feature,p,up,0,1.1949,3,2,11,0,1,,,,,
5a520774eedc3200014206b4,2023-04-05_23h27.06.860,supdoc_online,2022.2.5,Win32,20.01240769,,,,,,,,,,,p,,,,,,,,,5,1,11,1,1
