participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,check_practice.thisRepN,check_practice.thisTrialN,check_practice.thisN,check_practice.thisIndex,check_practice.ran,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.713,1,1,4,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,1.5072,1,2,5,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.5349,2,0,6,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,left,0,0.9546,2,1,7,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,1.309,2,2,8,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,p,right,1,2.0906,3,0,9,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,p,left,1,1.4311,3,1,10,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,p,up,1,2.6498,3,2,11,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,p,,,,,,,,,5,0,10,1,1
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.6638,0,0,0,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.3953,0,1,1,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,1.6939,0,2,2,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,2.1766,1,0,3,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.714,1,1,4,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.4666,1,2,5,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.3648,2,0,6,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,left,1,1.3019,2,1,7,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,up,1,1.3886,2,2,8,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,left,,,,,,,,,feature,,,,,,m,up,0,1.6896,3,0,9,0,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,up,,,,,,,,,neither,,,,,,m,right,0,2.0524,3,1,10,2,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,right,,,,,,,,,spatial,,,,,,m,right,1,1.3053,3,2,11,1,1,,,,,
SI,2023-05-02_11h39.53.100,supdoc_online,2022.2.5,Win32,60.08532116,,,,,,,,,,,,,,,,m,,,,,,,,,5,1,11,0,1
