participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,left,,,,,,,,,feature,m,left,1,0.847,3,2,11,0,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,,,,,,,,,,,m,,,,,,,,,4,1,9,0,1
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,up,,,,,,,,,neither,p,up,1,0.886,0,0,0,2,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,left,,,,,,,,,feature,p,left,1,0.804,0,1,1,0,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,right,,,,,,,,,spatial,p,right,1,0.712,0,2,2,1,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,left,,,,,,,,,feature,p,left,1,1.509,1,0,3,0,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,up,,,,,,,,,neither,p,up,1,1.287,1,1,4,2,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,right,,,,,,,,,spatial,p,right,1,1.926,1,2,5,1,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,up,,,,,,,,,neither,p,up,1,0.955,2,0,6,2,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,left,,,,,,,,,feature,p,up,0,2.885,2,1,7,0,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,right,,,,,,,,,spatial,p,right,1,0.907,2,2,8,1,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,left,,,,,,,,,feature,p,left,1,0.719,3,0,9,0,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,right,,,,,,,,,spatial,p,right,1,0.763,3,1,10,1,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,up,,,,,,,,,neither,p,up,1,2.771,3,2,11,2,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,,,,,,,,,,,p,,,,,,,,,5,0,10,1,1
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,right,,,,,,,,,spatial,m,right,1,0.947,0,0,0,1,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,up,,,,,,,,,neither,m,right,0,0.807,0,1,1,2,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,left,,,,,,,,,feature,m,left,1,0.786,0,2,2,0,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,up,,,,,,,,,neither,m,up,1,0.85,1,0,3,2,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,left,,,,,,,,,feature,m,left,1,0.993,1,1,4,0,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,right,,,,,,,,,spatial,m,right,1,0.781,1,2,5,1,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,up,,,,,,,,,neither,m,up,1,2.637,2,0,6,2,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,left,,,,,,,,,feature,m,left,1,0.892,2,1,7,0,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,right,,,,,,,,,spatial,m,right,1,0.868,2,2,8,1,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,left,,,,,,,,,feature,m,left,1,1.112,3,0,9,0,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,up,,,,,,,,,neither,m,up,1,1.672,3,1,10,2,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,right,,,,,,,,,spatial,m,right,1,1.424,3,2,11,1,1,,,,,
5f85a51cadc3ff03ac5e395f,04-05-2023_20h39.05.896,supdoc_online,2022.2.5,Win32,163.9344262,,,,,,,,,,,m,,,,,,,,,5,1,11,0,1
