participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,left,,,,,,,,,feature,p,up,0,1.307,1,0,3,0,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,up,,,,,,,,,neither,p,up,1,1.061,1,1,4,2,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,right,,,,,,,,,spatial,p,left,0,0.858,1,2,5,1,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,right,,,,,,,,,spatial,p,left,0,0.789,2,0,6,1,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,left,,,,,,,,,feature,p,right,0,0.798,2,1,7,0,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,up,,,,,,,,,neither,p,right,0,0.974,2,2,8,2,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,left,,,,,,,,,feature,p,up,0,2.119,3,0,9,0,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,up,,,,,,,,,neither,p,right,0,1.357,3,1,10,2,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,right,,,,,,,,,spatial,p,left,0,0.713,3,2,11,1,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,,,,,,,,,,,p,,,,,,,,,5,0,10,1,1
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,right,,,,,,,,,spatial,m,left,0,0.878,0,0,0,1,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,left,,,,,,,,,feature,m,up,0,2.245,0,1,1,0,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,up,,,,,,,,,neither,m,right,0,0.961,0,2,2,2,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,right,,,,,,,,,spatial,m,left,0,0.671,1,0,3,1,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,left,,,,,,,,,feature,m,right,0,1.724,1,1,4,0,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,up,,,,,,,,,neither,m,right,0,2.074,1,2,5,2,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,right,,,,,,,,,spatial,m,left,0,0.684,2,0,6,1,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,left,,,,,,,,,feature,m,right,0,0.894,2,1,7,0,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,up,,,,,,,,,neither,m,right,0,1.202,2,2,8,2,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,up,,,,,,,,,neither,m,left,0,0.766,3,0,9,2,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,right,,,,,,,,,spatial,m,left,0,1.84,3,1,10,1,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,left,,,,,,,,,feature,m,right,0,0.809,3,2,11,0,1,,,,,
57a4e76dbaec1b000169924a,2023-04-05_13h44.40.405,supdoc_online,2022.2.5,Win32,58.82352941,,,,,,,,,,,m,,,,,,,,,5,1,11,0,1
