participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,p,,,,,,,,,4,1,9,1,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,right,0,0.9112,0,0,0,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.6007,0,1,1,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,up,0,0.6604,0,2,2,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.738,1,0,3,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.695,1,1,4,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.4927,1,2,5,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,1.0634,2,0,6,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.666,2,1,7,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,right,1,0.645,2,2,8,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,m,up,1,0.8512,3,0,9,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,m,left,1,0.7515,3,1,10,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,m,up,0,0.8509,3,2,11,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,m,,,,,,,,,5,0,10,0,1
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.6191,0,0,0,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,right,0,0.6968,0,1,1,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.7448,0,2,2,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.7995,1,0,3,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.8128,1,1,4,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.81,1,2,5,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,1.2288,2,0,6,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,right,0,1.1651,2,1,7,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.4857,2,2,8,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,right,,,,,,,,,spatial,p,right,1,0.778,3,0,9,1,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,left,,,,,,,,,feature,p,left,1,0.6251,3,1,10,0,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,up,,,,,,,,,neither,p,up,1,0.7531,3,2,11,2,1,,,,,
608c349d8e7f57e8f84d3a27,2023-04-05_22h03.57.888,supdoc_online,2022.2.5,Win32,60.14314067,,,,,,,,,,,p,,,,,,,,,5,1,11,1,1
