participant,date,expName,psychopyVersion,OS,frameRate,correctKey,prac_resp.keys,prac_resp.corr,prac_resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,condition,check_practice.thisRepN,check_practice.thisTrialN,check_practice.thisN,check_practice.thisIndex,check_practice.ran,display,test_resp.keys,test_resp.corr,test_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,display_loop.thisRepN,display_loop.thisTrialN,display_loop.thisN,display_loop.thisIndex,display_loop.ran
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.34,0,2,2,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,1.159,1,0,3,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.339,1,1,4,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,2.105,1,2,5,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.22,2,0,6,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,3.779,2,1,7,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,0.942,2,2,8,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,0.972,3,0,9,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,2.287,3,1,10,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,0.922,3,2,11,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,m,,,,,,,,,4,1,9,0,1
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.248,0,0,0,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.359,0,1,1,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,3.36,0,2,2,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,1.317,1,0,3,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,1.317,1,1,4,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,1.272,1,2,5,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,up,0,1.776,2,0,6,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,up,1,3.913,2,1,7,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,0.783,2,2,8,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,p,left,0,2.837,3,0,9,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,p,left,1,0.562,3,1,10,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,p,right,1,0.841,3,2,11,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,p,,,,,,,,,5,0,10,1,1
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,0.936,0,0,0,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,0.807,0,1,1,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,5.69,0,2,2,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,0.826,1,0,3,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.688,1,1,4,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,3.936,1,2,5,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,0.957,2,0,6,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,0.917,2,1,7,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,2.6,2,2,8,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,up,,,,,,,,,neither,,,,,,m,up,1,1.954,3,0,9,2,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,left,,,,,,,,,feature,,,,,,m,left,1,0.902,3,1,10,0,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,right,,,,,,,,,spatial,,,,,,m,right,1,1.033,3,2,11,1,1,,,,,
5b90593873103d0001078b55,04-05-2023_13h45.31.686,supdoc_online,2022.2.5,Win32,59.80861244,,,,,,,,,,,,,,,,m,,,,,,,,,5,1,11,0,1
