X Scale,Y Scale,diff_pTarget,diff_pProbe,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Ftrials.thisRepN,prac_Ftrials.thisTrialN,prac_Ftrials.thisN,prac_Ftrials.thisIndex,prac_Ftrials.ran,targetID,imFile,imFile2,corr,trial_type,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,catch_pTarget,catch_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,diff_target,diff_probe,face_loop_set1.thisRepN,face_loop_set1.thisTrialN,face_loop_set1.thisN,face_loop_set1.thisIndex,face_loop_set1.ran,catch_target,catch_probe,same_target,same_probe,face_loop_set2.thisRepN,face_loop_set2.thisTrialN,face_loop_set2.thisN,face_loop_set2.thisIndex,face_loop_set2.ran,face_loop_set3.thisRepN,face_loop_set3.thisTrialN,face_loop_set3.thisN,face_loop_set3.thisIndex,face_loop_set3.ran
,,,,0,s,1,0.6448,,,,,,69,catch_target,catch_probe,s,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0020_1100.jpg,Stimuli/Faces/CF0020_1100.jpg,,,0,28,28,33,1,,,,,
,,,,0,s,1,1.9335,,,,,,59,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0045_1100.jpg,Stimuli/Faces/CM0045_1100.jpg,0,29,29,23,1,,,,,
,,,,0,d,1,0.6765,,,,,,41,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0010_1100.jpg,Stimuli/Faces/CM0045_1100.jpg,,,,,,,,,,0,30,30,5,1,,,,,
,,,,0,d,1,0.891,,,,,,36,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0009_1100.jpg,Stimuli/Faces/CM0050_1100.jpg,,,,,,,,,,0,31,31,0,1,,,,,
,,,,0,d,1,0.9919,,,,,,46,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0028_1100.jpg,Stimuli/Faces/CF0055_1100.jpg,,,,,,,,,,0,32,32,10,1,,,,,
,,,,0,s,1,0.9402,,,,,,66,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0050_1100.jpg,Stimuli/Faces/CM0050_1100.jpg,0,33,33,30,1,,,,,
,,,,0,d,1,1.4109,,,,,,71,catch_target,catch_probe,d,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0008_1100.jpg,Stimuli/Faces/CM0040_1100.jpg,,,0,34,34,35,1,,,,,
,,,,0,s,1,0.7651,,,,,,56,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0055_1100.jpg,Stimuli/Faces/CF0055_1100.jpg,0,35,35,20,1,,,,,
,,,,0,d,0,1.5939,,,,,,93,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0023_1100.jpg,Stimuli/Faces/CF0023_1100.jpg,,,,,,0,0,0,21,1
,,,,0,d,1,0.7353,,,,,,76,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0045_1100.jpg,Stimuli/Faces/CF0023_1100.jpg,,,,,,,,,,,,,,,0,1,1,4,1
,,,,0,s,1,0.719,,,,,,90,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0044_1100.jpg,Stimuli/Faces/CM0044_1100.jpg,,,,,,0,2,2,18,1
,,,,0,d,1,1.0078,,,,,,78,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0012_3320.jpg,Stimuli/Faces/CM0044_1100.jpg,,,,,,,,,,,,,,,0,3,3,6,1
,,,,0,s,1,0.8153,,,,,,101,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0029_1100.jpg,Stimuli/Faces/CM0029_1100.jpg,,,,,,0,4,4,29,1
,,,,0,s,0,3.4259,,,,,,77,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0024_3100.jpg,Stimuli/Faces/CM0029_1100.jpg,,,,,,,,,,,,,,,0,5,5,5,1
,,,,0,d,1,0.8929,,,,,,85,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0020_1100.jpg,Stimuli/Faces/CF0035_1100.jpg,,,,,,,,,,,,,,,0,6,6,13,1
,,,,0,s,1,2.5058,,,,,,96,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0035_1100.jpg,Stimuli/Faces/CF0035_1100.jpg,,,,,,0,7,7,24,1
,,,,0,s,1,0.6993,,,,,,104,catch_target,catch_probe,s,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0013_1110.jpg,Stimuli/Faces/CF0013_1110.jpg,,,,,,,,0,8,8,32,1
,,,,0,d,1,2.6178,,,,,,79,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0008_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,,,,,,,,,,,,,0,9,9,7,1
,,,,0,d,0,2.0806,,,,,,98,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0058_1100.jpg,Stimuli/Faces/CF0058_1100.jpg,,,,,,0,10,10,26,1
,,,,0,d,1,1.203,,,,,,86,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0050_1100.jpg,Stimuli/Faces/CF0021_1100.jpg,,,,,,,,,,,,,,,0,11,11,14,1
,,,,0,d,1,1.135,,,,,,75,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0035_1100.jpg,Stimuli/Faces/CF0013_1110.jpg,,,,,,,,,,,,,,,0,12,12,3,1
,,,,0,d,1,0.8274,,,,,,74,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0057_1100.jpg,Stimuli/Faces/CF0012_3320.jpg,,,,,,,,,,,,,,,0,13,13,2,1
,,,,0,d,0,1.3557,,,,,,97,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0021_1100.jpg,Stimuli/Faces/CF0021_1100.jpg,,,,,,0,14,14,25,1
,,,,0,d,1,2.1549,,,,,,87,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0011_1100.jpg,Stimuli/Faces/CF0040_1110.jpg,,,,,,,,,,,,,,,0,15,15,15,1
,,,,0,d,1,0.939,,,,,,73,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0009_1100.jpg,Stimuli/Faces/CF0057_1100.jpg,,,,,,,,,,,,,,,0,16,16,1,1
,,,,0,s,1,0.607,,,,,,95,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0013_1110.jpg,Stimuli/Faces/CF0013_1110.jpg,,,,,,0,17,17,23,1
,,,,0,s,1,1.0284,,,,,,88,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0012_3320.jpg,Stimuli/Faces/CF0012_3320.jpg,,,,,,0,18,18,16,1
,,,,0,s,1,1.0916,,,,,,89,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0040_1110.jpg,Stimuli/Faces/CF0040_1110.jpg,,,,,,0,19,19,17,1
,,,,0,s,1,0.7243,,,,,,91,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0057_1100.jpg,Stimuli/Faces/CF0057_1100.jpg,,,,,,0,20,20,19,1
,,,,0,d,1,0.8645,,,,,,83,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0030_1100.jpg,Stimuli/Faces/CM0015_1100.jpg,,,,,,,,,,,,,,,0,21,21,11,1
,,,,0,d,1,2.55,,,,,,72,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0047_1100.jpg,Stimuli/Faces/CM0010_1100.jpg,,,,,,,,,,,,,,,0,22,22,0,1
,,,,0,d,1,0.8127,,,,,,107,catch_target,catch_probe,d,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0033_1100.jpg,Stimuli/Faces/CM0008_1100.jpg,,,,,,,,0,23,23,35,1
,,,,0,d,1,1.2337,,,,,,84,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0015_1100.jpg,Stimuli/Faces/CF0031_1100.jpg,,,,,,,,,,,,,,,0,24,24,12,1
,,,,0,d,0,1.2487,,,,,,105,catch_target,catch_probe,s,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0032_1100.jpg,Stimuli/Faces/CF0032_1100.jpg,,,,,,,,0,25,25,33,1
,,,,0,d,1,0.7462,,,,,,106,catch_target,catch_probe,d,c,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0012_3320.jpg,Stimuli/Faces/CF0007_1100.jpg,,,,,,,,0,26,26,34,1
,,,,0,d,0,2.6799,,,,,,100,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0015_1100.jpg,Stimuli/Faces/CM0015_1100.jpg,,,,,,0,27,27,28,1
,,,,0,s,1,0.9437,,,,,,103,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0010_1100.jpg,Stimuli/Faces/CM0010_1100.jpg,,,,,,0,28,28,31,1
,,,,0,s,1,0.7289,,,,,,99,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0031_1100.jpg,Stimuli/Faces/CF0031_1100.jpg,,,,,,0,29,29,27,1
,,,,0,s,1,0.9531,,,,,,94,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0029_2200.jpg,Stimuli/Faces/CM0029_2200.jpg,,,,,,0,30,30,22,1
,,,,0,s,1,0.4497,,,,,,92,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0030_1100.jpg,Stimuli/Faces/CM0030_1100.jpg,,,,,,0,31,31,20,1
,,,,0,d,1,0.8093,,,,,,81,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0052_1100.jpg,Stimuli/Faces/CM0029_2200.jpg,,,,,,,,,,,,,,,0,32,32,9,1
,,,,0,s,1,0.5397,,,,,,102,same_face,same_face,s,s,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0016_1100.jpg,Stimuli/Faces/CF0016_1100.jpg,,,,,,0,33,33,30,1
,,,,0,d,1,0.705,,,,,,80,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0023_1100.jpg,Stimuli/Faces/CM0030_1100.jpg,,,,,,,,,,,,,,,0,34,34,8,1
,,,,0,d,1,0.7309,,,,,,82,rand_face,rand_face,d,d,KN,,1,0.05,0.05,2023-06-12_13h00.13.079,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0029_2200.jpg,Stimuli/Faces/CF0016_1100.jpg,,,,,,,,,,,,,,,0,35,35,10,1
