X Scale,Y Scale,catch_pTarget,catch_pProbe,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Ftrials.thisRepN,prac_Ftrials.thisTrialN,prac_Ftrials.thisN,prac_Ftrials.thisIndex,prac_Ftrials.ran,targetID,imFile,imFile2,corr,trial_type,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,diff_pTarget,diff_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,diff_target,diff_probe,face_loop_set1.thisRepN,face_loop_set1.thisTrialN,face_loop_set1.thisN,face_loop_set1.thisIndex,face_loop_set1.ran,same_target,same_probe,catch_target,catch_probe,face_loop_set2.thisRepN,face_loop_set2.thisTrialN,face_loop_set2.thisN,face_loop_set2.thisIndex,face_loop_set2.ran,face_loop_set3.thisRepN,face_loop_set3.thisTrialN,face_loop_set3.thisN,face_loop_set3.thisIndex,face_loop_set3.ran
,,,,0,d,1,0.7061,,,,,,43,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0013_1110.jpg,Stimuli/Faces/CM0010_1100.jpg,,,,,,,,,,0,28,28,7,1,,,,,
,,,,0,s,1,0.5675,,,,,,69,catch_target,catch_probe,s,c,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0033_1100.jpg,Stimuli/Faces/CF0033_1100.jpg,0,29,29,33,1,,,,,
,,,,0,d,1,0.589,,,,,,42,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0040_1110.jpg,Stimuli/Faces/CF0033_1100.jpg,,,,,,,,,,0,30,30,6,1,,,,,
,,,,0,d,0,0.5197,,,,,,55,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0010_1100.jpg,Stimuli/Faces/CM0010_1100.jpg,,,0,31,31,19,1,,,,,
,,,,0,d,1,0.5041,,,,,,39,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0029_1100.jpg,Stimuli/Faces/CF0032_1100.jpg,,,,,,,,,,0,32,32,3,1,,,,,
,,,,0,d,1,0.6834,,,,,,71,catch_target,catch_probe,d,c,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0008_1100.jpg,Stimuli/Faces/CF0007_1100.jpg,0,33,33,35,1,,,,,
,,,,0,d,0,0.5509,,,,,,60,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0033_1100.jpg,Stimuli/Faces/CF0033_1100.jpg,,,0,34,34,24,1,,,,,
,,,,0,s,1,0.5673,,,,,,54,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0032_1100.jpg,Stimuli/Faces/CF0032_1100.jpg,,,0,35,35,18,1,,,,,
,,,,0,d,0,0.9841,,,,,,97,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0024_3100.jpg,Stimuli/Faces/CM0024_3100.jpg,,,,,,,,0,0,0,25,1
,,,,0,d,1,0.8004,,,,,,77,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0012_3320.jpg,Stimuli/Faces/CM0024_3100.jpg,,,,,,,,,,,,,,,0,1,1,5,1
,,,,0,d,1,0.5323,,,,,,106,catch_target,catch_probe,d,c,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0040_1110.jpg,Stimuli/Faces/CM0047_1100.jpg,,,,,,0,2,2,34,1
,,,,0,d,1,0.3227,,,,,,73,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0015_1100.jpg,Stimuli/Faces/CF0016_1100.jpg,,,,,,,,,,,,,,,0,3,3,1,1
,,,,0,s,1,0.3244,,,,,,100,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0016_1100.jpg,Stimuli/Faces/CF0016_1100.jpg,,,,,,,,0,4,4,28,1
,,,,0,d,0,0.2812,,,,,,89,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0022_1100.jpg,Stimuli/Faces/CF0022_1100.jpg,,,,,,,,0,5,5,17,1
,,,,0,s,1,0.5162,,,,,,94,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0021_1100.jpg,Stimuli/Faces/CF0021_1100.jpg,,,,,,,,0,6,6,22,1
,,,,0,s,1,0.2859,,,,,,99,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0046_1100.jpg,Stimuli/Faces/CM0046_1100.jpg,,,,,,,,0,7,7,27,1
,,,,0,d,1,0.3814,,,,,,86,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0009_1100.jpg,Stimuli/Faces/CF0022_1100.jpg,,,,,,,,,,,,,,,0,8,8,14,1
,,,,0,d,1,0.6683,,,,,,78,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0010_1100.jpg,Stimuli/Faces/CF0021_1100.jpg,,,,,,,,,,,,,,,0,9,9,6,1
,,,,0,d,1,0.3066,,,,,,84,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0032_1100.jpg,Stimuli/Faces/CM0046_1100.jpg,,,,,,,,,,,,,,,0,10,10,12,1
,,,,0,d,1,0.5242,,,,,,74,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0050_1100.jpg,Stimuli/Faces/CM0007_1100.jpg,,,,,,,,,,,,,,,0,11,11,2,1
,,,,0,d,1,0.6878,,,,,,85,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0041_1100.jpg,Stimuli/Faces/CM0029_2200.jpg,,,,,,,,,,,,,,,0,12,12,13,1
,,,,0,d,1,0.567,,,,,,72,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0007_1100.jpg,Stimuli/Faces/CF0046_1100.jpg,,,,,,,,,,,,,,,0,13,13,0,1
,,,,0,d,1,0.5402,,,,,,83,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0040_1100.jpg,Stimuli/Faces/CM0029_1100.jpg,,,,,,,,,,,,,,,0,14,14,11,1
,,,,0,d,1,0.4717,,,,,,80,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0031_1100.jpg,Stimuli/Faces/CM0015_1100.jpg,,,,,,,,,,,,,,,0,15,15,8,1
,,,,0,d,1,0.4729,,,,,,107,catch_target,catch_probe,d,c,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0013_1110.jpg,Stimuli/Faces/CM0041_1100.jpg,,,,,,0,16,16,35,1
,,,,0,d,0,0.3248,,,,,,96,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0007_1100.jpg,Stimuli/Faces/CM0007_1100.jpg,,,,,,,,0,17,17,24,1
,,,,0,d,0,0.45,,,,,,101,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0029_2200.jpg,Stimuli/Faces/CM0029_2200.jpg,,,,,,,,0,18,18,29,1
,,,,0,d,1,0.2701,,,,,,76,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0055_1100.jpg,Stimuli/Faces/CF0034_1100.jpg,,,,,,,,,,,,,,,0,19,19,4,1
,,,,0,d,0,0.3795,,,,,,105,catch_target,catch_probe,s,c,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0010_1100.jpg,Stimuli/Faces/CM0010_1100.jpg,,,,,,0,20,20,33,1
,,,,0,d,1,0.7199,,,,,,75,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0046_1100.jpg,Stimuli/Faces/CM0040_1100.jpg,,,,,,,,,,,,,,,0,21,21,3,1
,,,,0,d,1,0.5639,,,,,,79,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0021_1100.jpg,Stimuli/Faces/CF0008_1100.jpg,,,,,,,,,,,,,,,0,22,22,7,1
,,,,0,s,1,0.4324,,,,,,104,catch_target,catch_probe,s,c,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0046_1100.jpg,Stimuli/Faces/CM0046_1100.jpg,,,,,,0,23,23,32,1
,,,,0,d,0,0.561,,,,,,90,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0046_1100.jpg,Stimuli/Faces/CF0046_1100.jpg,,,,,,,,0,24,24,18,1
,,,,0,s,1,0.5425,,,,,,88,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0029_1100.jpg,Stimuli/Faces/CM0029_1100.jpg,,,,,,,,0,25,25,16,1
,,,,0,s,1,0.4531,,,,,,98,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0015_1100.jpg,Stimuli/Faces/CM0015_1100.jpg,,,,,,,,0,26,26,26,1
,,,,0,d,1,0.4367,,,,,,82,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CM0028_1100.jpg,Stimuli/Faces/CM0039_3300.jpg,,,,,,,,,,,,,,,0,27,27,10,1
,,,,0,s,1,0.2031,,,,,,93,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0034_1100.jpg,Stimuli/Faces/CF0034_1100.jpg,,,,,,,,0,28,28,21,1
,,,,0,d,1,0.8353,,,,,,87,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0046_1100.jpg,Stimuli/Faces/CF0031_1100.jpg,,,,,,,,,,,,,,,0,29,29,15,1
,,,,0,d,1,0.6606,,,,,,81,rand_face,rand_face,d,d,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,Stimuli/Faces/CF0008_1100.jpg,Stimuli/Faces/CM0044_1100.jpg,,,,,,,,,,,,,,,0,30,30,9,1
,,,,0,s,1,0.5501,,,,,,102,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0040_1100.jpg,Stimuli/Faces/CM0040_1100.jpg,,,,,,,,0,31,31,30,1
,,,,0,s,1,0.6082,,,,,,103,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0008_1100.jpg,Stimuli/Faces/CF0008_1100.jpg,,,,,,,,0,32,32,31,1
,,,,0,s,1,0.417,,,,,,91,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0039_3300.jpg,Stimuli/Faces/CM0039_3300.jpg,,,,,,,,0,33,33,19,1
,,,,0,s,1,0.6762,,,,,,92,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CF0031_1100.jpg,Stimuli/Faces/CF0031_1100.jpg,,,,,,,,0,34,34,20,1
,,,,0,s,1,1.0002,,,,,,95,same_face,same_face,s,s,EB,,1,0.05,0.05,2023-06-14_14h03.35.858,02_face_task,2020.2.4,Win32,60,1536,864,,,,,,,,,,,,,,,,,Stimuli/Faces/CM0044_1100.jpg,Stimuli/Faces/CM0044_1100.jpg,,,,,,,,0,35,35,23,1
