X Scale,Y Scale,Pimage1,Pimage2,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Wtrials.thisRepN,prac_Wtrials.thisTrialN,prac_Wtrials.thisN,prac_Wtrials.thisIndex,prac_Wtrials.ran,trialID,imFile,imFile2,corr,diff,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,catch_pTarget,catch_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,image1,image2,corr_acc,word_loop_set1.thisRepN,word_loop_set1.thisTrialN,word_loop_set1.thisN,word_loop_set1.thisIndex,word_loop_set1.ran,catch_target,catch_probe,key_resp_3.keys,key_resp_3.rt,word_loop_set2.thisRepN,word_loop_set2.thisTrialN,word_loop_set2.thisN,word_loop_set2.thisIndex,word_loop_set2.ran,word_loop_set3.thisRepN,word_loop_set3.thisTrialN,word_loop_set3.thisN,word_loop_set3.thisIndex,word_loop_set3.ran
,,,,0,s,1,1.189,,,,,,34,Stimuli/Words/word11.jpg,Stimuli/Words/word11.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word45.jpg,Stimuli/Words/word45.jpg,s,,,,,,,,,,0,22,22,22,1,,,,,
,,,,0,d,1,3.8206,,,,,,35,Stimuli/Words/word12.jpg,Stimuli/Words/word12.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word01.jpg,Stimuli/Words/word02.jpg,d,,,,,,,,,,0,23,23,23,1,,,,,
,,,,0,s,1,0.4743,,,,,,55,Stimuli/Words/word52.jpg,Stimuli/Words/word52.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word01.jpg,Stimuli/Words/word01.jpg,s,,,,,,,,,,0,24,24,24,1,,,,,
,,,,0,s,1,0.5758,,,,,,106,Stimuli/Words/word45.jpg,Stimuli/Words/word46.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word42.jpg,Stimuli/Words/word42.jpg,s,,,,,,,,,,0,25,25,25,1,,,,,
,,,,0,d,1,1.6046,,,,,,68,Stimuli/Words/word27.jpg,Stimuli/Words/word28.jpg,d,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word51.jpg,Stimuli/Words/word52.jpg,d,,,,,,,,,,0,26,26,26,1,,,,,
,,,,0,s,1,0.8058,,,,,,100,Stimuli/Words/word19.jpg,Stimuli/Words/word20.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word23.jpg,Stimuli/Words/word23.jpg,s,,,,,,,,,,0,27,27,27,1,,,,,
,,,,0,s,1,0.862,,,,,,72,Stimuli/Words/word31.jpg,Stimuli/Words/word32.jpg,d,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word05.jpg,Stimuli/Words/word05.jpg,s,,,,,,,,,,0,28,28,28,1,,,,,
,,,,0,s,1,0.6762,,,,,,104,Stimuli/Words/word43.jpg,Stimuli/Words/word44.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word11.jpg,Stimuli/Words/word11.jpg,s,,,,,,,,,,0,29,29,29,1,,,,,
,,,,0,s,1,0.5874,,,,,,30,Stimuli/Words/word03.jpg,Stimuli/Words/word03.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word37.jpg,Stimuli/Words/word37.jpg,s,,,,,,,,,,0,30,30,30,1,,,,,
,,,,0,s,1,0.5569,,,,,,11,Stimuli/Words/word28.jpg,Stimuli/Words/word28.jpg,s,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word46.jpg,s,,,,,,,,,,0,31,31,31,1,,,,,
,,,,0,d,1,0.6628,,,,,,3,Stimuli/Words/word08.jpg,Stimuli/Words/word08.jpg,s,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word39.jpg,Stimuli/Words/word40.jpg,d,,,,,,,,,,0,32,32,32,1,,,,,
,,,,0,s,1,0.4887,,,,,,33,Stimuli/Words/word10.jpg,Stimuli/Words/word10.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word31.jpg,Stimuli/Words/word31.jpg,s,,,,,,,,,,0,33,33,33,1,,,,,
,,,,0,s,1,0.7591,,,,,,49,Stimuli/Words/word46.jpg,Stimuli/Words/word46.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word32.jpg,Stimuli/Words/word32.jpg,s,,,,,,,,,,0,34,34,34,1,,,,,
,,,,0,d,1,0.6743,,,,,,0,Stimuli/Words/word05.jpg,Stimuli/Words/word05.jpg,s,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word31.jpg,Stimuli/Words/word32.jpg,d,,,,,,,,,,0,35,35,35,1,,,,,
,,,,0,d,1,0.6206,,,,,,22,Stimuli/Words/word39.jpg,Stimuli/Words/word39.jpg,s,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word35.jpg,Stimuli/Words/word36.jpg,d,,,,,,,,space,11.9112,,,,,,0,0,0,0,1
,,,,0,s,1,0.5111,,,,,,43,Stimuli/Words/word20.jpg,Stimuli/Words/word20.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word39.jpg,Stimuli/Words/word39.jpg,s,,,,,,,,,,,,,,,0,1,1,1,1
,,,,0,s,1,1.0218,,,,,,75,Stimuli/Words/word34.jpg,Stimuli/Words/word33.jpg,d,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,,,,,,,,,,,,,,,0,2,2,2,1
,,,,0,s,1,1.0198,,,,,,7,Stimuli/Words/word24.jpg,Stimuli/Words/word24.jpg,s,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word29.jpg,Stimuli/Words/word29.jpg,s,,,,,,,,,,,,,,,0,3,3,3,1
,,,,0,d,0,1.6424,,,,,,46,Stimuli/Words/word43.jpg,Stimuli/Words/word43.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word20.jpg,Stimuli/Words/word20.jpg,s,,,,,,,,,,,,,,,0,4,4,4,1
,,,,0,d,1,1.3696,,,,,,60,Stimuli/Words/word07.jpg,Stimuli/Words/word08.jpg,d,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word47.jpg,Stimuli/Words/word48.jpg,d,,,,,,,,,,,,,,,0,5,5,5,1
,,,,0,d,1,0.9313,,,,,,42,Stimuli/Words/word19.jpg,Stimuli/Words/word19.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word34.jpg,Stimuli/Words/word33.jpg,d,,,,,,,,,,,,,,,0,6,6,6,1
,,,,0,d,1,0.9085,,,,,,87,Stimuli/Words/word02.jpg,Stimuli/Words/word01.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word53.jpg,Stimuli/Words/word54.jpg,d,,,,,,,,,,,,,,,0,7,7,7,1
,,,,0,d,1,1.719,,,,,,124,CatchTrial,CatchTrial,c,CatchTrials,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,d,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,,,,,,,,0,8,8,8,1
,,,,0,d,1,0.7246,,,,,,125,CatchTrial,CatchTrial,c,CatchTrials,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word29.jpg,Stimuli/Words/word30.jpg,d,,,,,,Stimuli/Words/word29.jpg,Stimuli/Words/word30.jpg,,,,,,,,0,9,9,9,1
,,,,0,d,1,0.7316,,,,,,32,Stimuli/Words/word09.jpg,Stimuli/Words/word09.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word10.jpg,Stimuli/Words/word09.jpg,d,,,,,,,,,,,,,,,0,10,10,10,1
,,,,0,d,1,0.6571,,,,,,103,Stimuli/Words/word42.jpg,Stimuli/Words/word41.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word48.jpg,Stimuli/Words/word47.jpg,d,,,,,,,,,,,,,,,0,11,11,11,1
,,,,0,s,1,0.7091,,,,,,4,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word24.jpg,Stimuli/Words/word24.jpg,s,,,,,,,,,,,,,,,0,12,12,12,1
,,,,0,d,0,0.8275,,,,,,12,Stimuli/Words/word29.jpg,Stimuli/Words/word29.jpg,s,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word18.jpg,Stimuli/Words/word18.jpg,s,,,,,,,,,,,,,,,0,13,13,13,1
,,,,0,d,1,0.6244,,,,,,81,Stimuli/Words/word40.jpg,Stimuli/Words/word39.jpg,d,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word25.jpg,Stimuli/Words/word26.jpg,d,,,,,,,,,,,,,,,0,14,14,14,1
,,,,0,s,1,0.5354,,,,,,54,Stimuli/Words/word51.jpg,Stimuli/Words/word51.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word51.jpg,Stimuli/Words/word51.jpg,s,,,,,,,,,,,,,,,0,15,15,15,1
,,,,0,d,1,1.1516,,,,,,108,Stimuli/Words/word47.jpg,Stimuli/Words/word48.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word30.jpg,Stimuli/Words/word29.jpg,d,,,,,,,,,,,,,,,0,16,16,16,1
,,,,0,d,1,0.639,,,,,,73,Stimuli/Words/word32.jpg,Stimuli/Words/word31.jpg,d,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word40.jpg,Stimuli/Words/word39.jpg,d,,,,,,,,,,,,,,,0,17,17,17,1
,,,,0,d,1,0.8601,,,,,,126,CatchTrial,CatchTrial,c,CatchTrials,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word28.jpg,Stimuli/Words/word27.jpg,d,,,,,,Stimuli/Words/word28.jpg,Stimuli/Words/word27.jpg,,,,,,,,0,18,18,18,1
,,,,0,s,1,0.8202,,,,,,21,Stimuli/Words/word38.jpg,Stimuli/Words/word38.jpg,s,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word41.jpg,Stimuli/Words/word41.jpg,s,,,,,,,,,,,,,,,0,19,19,19,1
,,,,0,s,1,1.7775,,,,,,25,Stimuli/Words/word54.jpg,Stimuli/Words/word54.jpg,s,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word38.jpg,Stimuli/Words/word38.jpg,s,,,,,,,,,,,,,,,0,20,20,20,1
,,,,0,d,1,1.1338,,,,,,109,Stimuli/Words/word48.jpg,Stimuli/Words/word47.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word18.jpg,Stimuli/Words/word17.jpg,d,,,,,,,,,,,,,,,0,21,21,21,1
,,,,0,s,1,0.4985,,,,,,91,Stimuli/Words/word10.jpg,Stimuli/Words/word09.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word50.jpg,Stimuli/Words/word50.jpg,s,,,,,,,,,,,,,,,0,22,22,22,1
,,,,0,s,1,0.6336,,,,,,88,Stimuli/Words/word03.jpg,Stimuli/Words/word04.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word09.jpg,Stimuli/Words/word09.jpg,s,,,,,,,,,,,,,,,0,23,23,23,1
,,,,0,d,1,0.7978,,,,,,71,Stimuli/Words/word30.jpg,Stimuli/Words/word29.jpg,d,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word02.jpg,Stimuli/Words/word01.jpg,d,,,,,,,,,,,,,,,0,24,24,24,1
,,,,0,s,0,0.5187,,,,,,99,Stimuli/Words/word18.jpg,Stimuli/Words/word17.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word07.jpg,Stimuli/Words/word08.jpg,d,,,,,,,,,,,,,,,0,25,25,25,1
,,,,0,s,1,0.5511,,,,,,41,Stimuli/Words/word18.jpg,Stimuli/Words/word18.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word19.jpg,Stimuli/Words/word19.jpg,s,,,,,,,,,,,,,,,0,26,26,26,1
,,,,0,s,1,0.415,,,,,,2,Stimuli/Words/word07.jpg,Stimuli/Words/word07.jpg,s,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word07.jpg,Stimuli/Words/word07.jpg,s,,,,,,,,,,,,,,,0,27,27,27,1
,,,,0,d,1,0.4577,,,,,,53,Stimuli/Words/word50.jpg,Stimuli/Words/word50.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word42.jpg,Stimuli/Words/word41.jpg,d,,,,,,,,,,,,,,,0,28,28,28,1
,,,,0,s,1,0.9413,,,,,,44,Stimuli/Words/word41.jpg,Stimuli/Words/word41.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word54.jpg,Stimuli/Words/word54.jpg,s,,,,,,,,,,,,,,,0,29,29,29,1
,,,,0,d,1,0.7484,,,,,,76,Stimuli/Words/word35.jpg,Stimuli/Words/word36.jpg,d,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word03.jpg,Stimuli/Words/word04.jpg,d,,,,,,,,,,,,,,,0,30,30,30,1
,,,,0,s,1,0.7191,,,,,,82,Stimuli/Words/word53.jpg,Stimuli/Words/word54.jpg,d,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word43.jpg,Stimuli/Words/word43.jpg,s,,,,,,,,,,,,,,,0,31,31,31,1
,,,,0,d,0,1.0213,,,,,,110,Stimuli/Words/word49.jpg,Stimuli/Words/word50.jpg,d,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word17.jpg,Stimuli/Words/word17.jpg,s,,,,,,,,,,,,,,,0,32,32,32,1
,,,,0,d,1,0.7301,,,,,,127,CatchTrial,CatchTrial,c,CatchTrials,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word56.jpg,Stimuli/Words/word55.jpg,d,,,,,,Stimuli/Words/word56.jpg,Stimuli/Words/word55.jpg,,,,,,,,0,33,33,33,1
,,,,0,d,1,0.7884,,,,,,40,Stimuli/Words/word17.jpg,Stimuli/Words/word17.jpg,s,third,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word49.jpg,Stimuli/Words/word50.jpg,d,,,,,,,,,,,,,,,0,34,34,34,1
,,,,0,s,0,0.9094,,,,,,66,Stimuli/Words/word25.jpg,Stimuli/Words/word26.jpg,d,second,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word32.jpg,Stimuli/Words/word31.jpg,d,,,,,,,,,,,,,,,0,35,35,35,1
,,,,,,,,,,,,,,,,,,KT,,1,0.05,0.05,2023-05-15_15h35.51.838,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,,,,,,,,,,,space,5.3884,,,,,,,,,,
