X Scale,Y Scale,catch_pTarget,catch_pProbe,Pimage1,Pimage2,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Wtrials.thisRepN,prac_Wtrials.thisTrialN,prac_Wtrials.thisN,prac_Wtrials.thisIndex,prac_Wtrials.ran,trialID,imFile,imFile2,corr,diff,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,image1,image2,corr_acc,word_loop_set1.thisRepN,word_loop_set1.thisTrialN,word_loop_set1.thisN,word_loop_set1.thisIndex,word_loop_set1.ran,catch_target,catch_probe,key_resp_3.keys,key_resp_3.rt,word_loop_set2.thisRepN,word_loop_set2.thisTrialN,word_loop_set2.thisN,word_loop_set2.thisIndex,word_loop_set2.ran,word_loop_set3.thisRepN,word_loop_set3.thisTrialN,word_loop_set3.thisN,word_loop_set3.thisIndex,word_loop_set3.ran
,,,,,,0,d,1,1.1922,,,,,,30,Stimuli/Words/word03.jpg,Stimuli/Words/word03.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word34.jpg,Stimuli/Words/word33.jpg,d,,,,,,,,,,0,22,22,22,1,,,,,
,,,,,,0,s,1,0.7272,,,,,,8,Stimuli/Words/word25.jpg,Stimuli/Words/word25.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word54.jpg,Stimuli/Words/word54.jpg,s,,,,,,,,,,0,23,23,23,1,,,,,
,,,,,,0,d,1,1.1601,,,,,,71,Stimuli/Words/word30.jpg,Stimuli/Words/word29.jpg,d,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word25.jpg,Stimuli/Words/word26.jpg,d,,,,,,,,,,0,24,24,24,1,,,,,
,,,,,,0,d,1,0.9687,,,,,,120,CatchTrial,CatchTrial,c,CatchTrials,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word06.jpg,Stimuli/Words/word05.jpg,d,,,,,,Stimuli/Words/word06.jpg,Stimuli/Words/word05.jpg,,,0,25,25,25,1,,,,,
,,,,,,0,d,1,1.3903,,,,,,63,Stimuli/Words/word22.jpg,Stimuli/Words/word21.jpg,d,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word22.jpg,Stimuli/Words/word21.jpg,d,,,,,,,,,,0,26,26,26,1,,,,,
,,,,,,0,d,1,0.8181,,,,,,25,Stimuli/Words/word54.jpg,Stimuli/Words/word54.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word05.jpg,Stimuli/Words/word06.jpg,d,,,,,,,,,,0,27,27,27,1,,,,,
,,,,,,0,d,0,0.7415,,,,,,42,Stimuli/Words/word19.jpg,Stimuli/Words/word19.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word12.jpg,Stimuli/Words/word12.jpg,s,,,,,,,,,,0,28,28,28,1,,,,,
,,,,,,0,d,0,0.4433,,,,,,1,Stimuli/Words/word06.jpg,Stimuli/Words/word06.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word03.jpg,Stimuli/Words/word03.jpg,s,,,,,,,,,,0,29,29,29,1,,,,,
,,,,,,0,s,1,0.4937,,,,,,121,CatchTrial,CatchTrial,c,CatchTrials,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word14.jpg,Stimuli/Words/word14.jpg,s,,,,,,Stimuli/Words/word14.jpg,Stimuli/Words/word14.jpg,,,0,30,30,30,1,,,,,
,,,,,,0,d,1,1.2265,,,,,,58,Stimuli/Words/word05.jpg,Stimuli/Words/word06.jpg,d,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word12.jpg,Stimuli/Words/word11.jpg,d,,,,,,,,,,0,31,31,31,1,,,,,
,,,,,,0,s,1,0.8846,,,,,,5,Stimuli/Words/word22.jpg,Stimuli/Words/word22.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word20.jpg,Stimuli/Words/word20.jpg,s,,,,,,,,,,0,32,32,32,1,,,,,
,,,,,,0,d,1,1.0202,,,,,,44,Stimuli/Words/word41.jpg,Stimuli/Words/word41.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word55.jpg,Stimuli/Words/word56.jpg,d,,,,,,,,,,0,33,33,33,1,,,,,
,,,,,,0,s,1,1.4197,,,,,,40,Stimuli/Words/word17.jpg,Stimuli/Words/word17.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,,,,,,,,,,0,34,34,34,1,,,,,
,,,,,,0,d,1,1.2347,,,,,,9,Stimuli/Words/word26.jpg,Stimuli/Words/word26.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word36.jpg,Stimuli/Words/word35.jpg,d,,,,,,,,,,0,35,35,35,1,,,,,
,,,,,,0,d,0,0.9013,,,,,,114,Stimuli/Words/word57.jpg,Stimuli/Words/word58.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word45.jpg,Stimuli/Words/word45.jpg,s,,,,,,,,space,17.8675,,,,,,0,0,0,0,1
,,,,,,0,s,1,0.8004,,,,,,100,Stimuli/Words/word19.jpg,Stimuli/Words/word20.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word33.jpg,Stimuli/Words/word33.jpg,s,,,,,,,,,,,,,,,0,1,1,1,1
,,,,,,0,s,1,0.927,,,,,,91,Stimuli/Words/word10.jpg,Stimuli/Words/word09.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word37.jpg,Stimuli/Words/word37.jpg,s,,,,,,,,,,,,,,,0,2,2,2,1
,,,,,,0,s,1,1.039,,,,,,23,Stimuli/Words/word40.jpg,Stimuli/Words/word40.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word04.jpg,Stimuli/Words/word04.jpg,s,,,,,,,,,,,,,,,0,3,3,3,1
,,,,,,0,s,1,0.5353,,,,,,73,Stimuli/Words/word32.jpg,Stimuli/Words/word31.jpg,d,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word13.jpg,Stimuli/Words/word13.jpg,s,,,,,,,,,,,,,,,0,4,4,4,1
,,,,,,0,d,1,0.5972,,,,,,99,Stimuli/Words/word18.jpg,Stimuli/Words/word17.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word49.jpg,Stimuli/Words/word50.jpg,d,,,,,,,,,,,,,,,0,5,5,5,1
,,,,,,0,d,1,0.909,,,,,,31,Stimuli/Words/word04.jpg,Stimuli/Words/word04.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word32.jpg,Stimuli/Words/word31.jpg,d,,,,,,,,,,,,,,,0,6,6,6,1
,,,,,,0,d,1,1.037,,,,,,62,Stimuli/Words/word21.jpg,Stimuli/Words/word22.jpg,d,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word18.jpg,Stimuli/Words/word17.jpg,d,,,,,,,,,,,,,,,0,7,7,7,1
,,,,,,0,s,1,0.5252,,,,,,98,Stimuli/Words/word17.jpg,Stimuli/Words/word18.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word11.jpg,Stimuli/Words/word11.jpg,s,,,,,,,,,,,,,,,0,8,8,8,1
,,,,,,0,d,1,0.8607,,,,,,16,Stimuli/Words/word33.jpg,Stimuli/Words/word33.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word57.jpg,Stimuli/Words/word58.jpg,d,,,,,,,,,,,,,,,0,9,9,9,1
,,,,,,0,d,0,0.7253,,,,,,101,Stimuli/Words/word20.jpg,Stimuli/Words/word19.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word07.jpg,Stimuli/Words/word07.jpg,s,,,,,,,,,,,,,,,0,10,10,10,1
,,,,,,0,d,1,0.8017,,,,,,29,Stimuli/Words/word02.jpg,Stimuli/Words/word02.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word19.jpg,Stimuli/Words/word20.jpg,d,,,,,,,,,,,,,,,0,11,11,11,1
,,,,,,0,d,0,0.8239,,,,,,126,CatchTrial,CatchTrial,c,CatchTrials,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word28.jpg,Stimuli/Words/word28.jpg,s,,,,,,Stimuli/Words/word28.jpg,Stimuli/Words/word28.jpg,,,,,,,,0,12,12,12,1
,,,,,,0,d,1,0.8348,,,,,,36,Stimuli/Words/word13.jpg,Stimuli/Words/word13.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word21.jpg,Stimuli/Words/word22.jpg,d,,,,,,,,,,,,,,,0,13,13,13,1
,,,,,,0,s,1,0.6456,,,,,,48,Stimuli/Words/word45.jpg,Stimuli/Words/word45.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word02.jpg,Stimuli/Words/word02.jpg,s,,,,,,,,,,,,,,,0,14,14,14,1
,,,,,,0,s,1,1.6179,,,,,,127,CatchTrial,CatchTrial,c,CatchTrials,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word24.jpg,Stimuli/Words/word24.jpg,s,,,,,,Stimuli/Words/word24.jpg,Stimuli/Words/word24.jpg,,,,,,,,0,15,15,15,1
,,,,,,0,d,1,0.6978,,,,,,107,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,d,,,,,,,,,,,,,,,0,16,16,16,1
,,,,,,0,s,1,0.9941,,,,,,2,Stimuli/Words/word07.jpg,Stimuli/Words/word07.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word40.jpg,Stimuli/Words/word40.jpg,s,,,,,,,,,,,,,,,0,17,17,17,1
,,,,,,0,s,1,0.7435,,,,,,86,Stimuli/Words/word01.jpg,Stimuli/Words/word02.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word56.jpg,Stimuli/Words/word56.jpg,s,,,,,,,,,,,,,,,0,18,18,18,1
,,,,,,0,d,1,0.7182,,,,,,124,CatchTrial,CatchTrial,c,CatchTrials,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word03.jpg,Stimuli/Words/word04.jpg,d,,,,,,Stimuli/Words/word03.jpg,Stimuli/Words/word04.jpg,,,,,,,,0,19,19,19,1
,,,,,,0,d,1,0.4883,,,,,,6,Stimuli/Words/word23.jpg,Stimuli/Words/word23.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word58.jpg,Stimuli/Words/word57.jpg,d,,,,,,,,,,,,,,,0,20,20,20,1
,,,,,,0,s,0,0.7278,,,,,,110,Stimuli/Words/word49.jpg,Stimuli/Words/word50.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word48.jpg,Stimuli/Words/word47.jpg,d,,,,,,,,,,,,,,,0,21,21,21,1
,,,,,,0,s,1,0.859,,,,,,15,Stimuli/Words/word32.jpg,Stimuli/Words/word32.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word32.jpg,Stimuli/Words/word32.jpg,s,,,,,,,,,,,,,,,0,22,22,22,1
,,,,,,0,d,1,0.6861,,,,,,67,Stimuli/Words/word26.jpg,Stimuli/Words/word25.jpg,d,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word17.jpg,Stimuli/Words/word18.jpg,d,,,,,,,,,,,,,,,0,23,23,23,1
,,,,,,0,d,1,1.043,,,,,,109,Stimuli/Words/word48.jpg,Stimuli/Words/word47.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word20.jpg,Stimuli/Words/word19.jpg,d,,,,,,,,,,,,,,,0,24,24,24,1
,,,,,,0,d,1,0.7298,,,,,,79,Stimuli/Words/word38.jpg,Stimuli/Words/word37.jpg,d,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word01.jpg,Stimuli/Words/word02.jpg,d,,,,,,,,,,,,,,,0,25,25,25,1
,,,,,,0,d,1,0.6043,,,,,,20,Stimuli/Words/word37.jpg,Stimuli/Words/word37.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word26.jpg,Stimuli/Words/word25.jpg,d,,,,,,,,,,,,,,,0,26,26,26,1
,,,,,,0,d,0,0.7027,,,,,,115,Stimuli/Words/word58.jpg,Stimuli/Words/word57.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word23.jpg,Stimuli/Words/word23.jpg,s,,,,,,,,,,,,,,,0,27,27,27,1
,,,,,,0,d,1,1.1796,,,,,,50,Stimuli/Words/word47.jpg,Stimuli/Words/word47.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word52.jpg,Stimuli/Words/word51.jpg,d,,,,,,,,,,,,,,,0,28,28,28,1
,,,,,,0,s,0,0.7878,,,,,,113,Stimuli/Words/word52.jpg,Stimuli/Words/word51.jpg,d,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word38.jpg,Stimuli/Words/word37.jpg,d,,,,,,,,,,,,,,,0,29,29,29,1
,,,,,,0,d,1,0.9381,,,,,,64,Stimuli/Words/word23.jpg,Stimuli/Words/word24.jpg,d,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word29.jpg,Stimuli/Words/word30.jpg,d,,,,,,,,,,,,,,,0,30,30,30,1
,,,,,,0,d,1,0.9095,,,,,,54,Stimuli/Words/word51.jpg,Stimuli/Words/word51.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word23.jpg,Stimuli/Words/word24.jpg,d,,,,,,,,,,,,,,,0,31,31,31,1
,,,,,,0,s,1,0.6901,,,,,,34,Stimuli/Words/word11.jpg,Stimuli/Words/word11.jpg,s,third,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word47.jpg,Stimuli/Words/word47.jpg,s,,,,,,,,,,,,,,,0,32,32,32,1
,,,,,,0,s,1,0.5221,,,,,,125,CatchTrial,CatchTrial,c,CatchTrials,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word10.jpg,Stimuli/Words/word10.jpg,s,,,,,,Stimuli/Words/word10.jpg,Stimuli/Words/word10.jpg,,,,,,,,0,33,33,33,1
,,,,,,0,s,1,1.213,,,,,,27,Stimuli/Words/word56.jpg,Stimuli/Words/word56.jpg,s,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word51.jpg,Stimuli/Words/word51.jpg,s,,,,,,,,,,,,,,,0,34,34,34,1
,,,,,,0,s,0,0.5918,,,,,,70,Stimuli/Words/word29.jpg,Stimuli/Words/word30.jpg,d,second,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,Stimuli/Words/word10.jpg,Stimuli/Words/word09.jpg,d,,,,,,,,,,,,,,,0,35,35,35,1
,,,,,,,,,,,,,,,,,,,,BI,,1,0.05,0.05,2023-06-21_14h28.57.106,01_word_task,2020.2.4,Win32,60,1664,1110,,,,,,,,,,,,,,,,,,space,1.1698,,,,,,,,,,
