space_left_hemi,space_left_dorsal_visual_cortex,space_left_ventral_visual_cortex,space_right_hemi,space_right_dorsal_visual_cortex,space_right_ventral_visual_cortex,tool_left_hemi,tool_left_dorsal_visual_cortex,tool_left_ventral_visual_cortex,tool_right_hemi,tool_right_dorsal_visual_cortex,tool_right_ventral_visual_cortex,face_left_hemi,face_left_dorsal_visual_cortex,face_left_ventral_visual_cortex,face_right_hemi,face_right_dorsal_visual_cortex,face_right_ventral_visual_cortex,word_left_hemi,word_left_dorsal_visual_cortex,word_left_ventral_visual_cortex,word_right_hemi,word_right_dorsal_visual_cortex,word_right_ventral_visual_cortex
749391.5,61560.25,28813.5,668090.75,60104.75,27976.0,722025.0,57762.5,31453.0,647274.5,57543.75,27096.75,690457.0,53661.0,27348.75,718406.5,55470.5,29079.5,620362.0,53877.25,27728.5,676615.75,57242.25,28240.0
672708.25,55298.0,30231.0,679155.75,57354.75,27952.5,742468.75,56029.75,30511.0,647274.5,52973.25,28729.25,617984.5,60450.0,27556.0,670342.25,57619.75,30049.75,632244.75,53243.5,27828.5,674458.25,54198.25,30236.25
708690.75,56350.5,28756.75,674968.75,54823.0,30170.0,708995.0,55610.0,28783.75,669640.0,53040.25,30260.25,668517.25,59459.0,27831.5,658409.75,56086.5,30973.0,680223.5,58127.0,25828.0,694454.75,51959.0,29587.0
720350.5,57935.25,29930.0,672446.75,60048.75,30754.0,712147.25,57680.0,30482.0,716835.5,55987.5,30774.5,654388.75,55675.75,26984.0,645660.5,54835.25,29065.75,677796.5,57280.25,26357.0,661541.5,52342.0,29524.0
693995.25,54225.0,29779.75,672418.75,57813.75,29494.25,679674.25,59638.75,27662.75,661385.25,52949.75,29267.0,689200.25,56058.5,27481.5,728760.75,59668.75,28128.5,658549.0,55530.0,27982.0,651874.5,54268.25,28992.0
711111.5,54951.0,30792.5,694471.25,58178.25,30918.5,676431.5,56712.25,29400.75,660079.5,59147.25,32093.75,701480.5,55464.75,28579.25,640610.0,56101.75,27994.25,665344.0,54632.0,30222.5,629944.0,52145.0,27120.25
779301.0,61275.0,27952.75,654151.75,56216.5,29904.25,644049.0,58826.0,27135.25,729556.75,54923.25,29728.0,706115.5,53646.75,32193.0,674382.0,53367.25,27880.25,668805.25,58868.5,29234.0,648131.0,57149.0,29277.25
701371.5,56813.25,29700.25,704154.75,55101.75,28818.25,656551.25,56495.0,29520.25,724100.25,59006.5,28093.0,649681.75,50559.25,28620.75,715600.0,54056.0,28794.75,657480.0,56545.5,30424.5,689019.5,58884.75,31069.75
687812.5,55721.5,30478.5,678155.0,53553.0,30359.75,669773.5,57310.0,27335.75,661383.75,55151.25,28066.5,686006.5,60339.0,28660.25,672700.75,56702.0,29292.75,639023.75,60744.25,26553.5,666386.25,57316.5,30037.25
718035.25,59221.25,28083.75,750548.0,52342.75,28151.0,652438.5,56078.5,30768.5,667153.5,54833.0,28720.75,697739.75,59262.75,27789.0,708299.5,55697.75,27576.0,638585.25,54393.5,29046.75,650407.25,55284.0,30820.25
666083.0,58476.5,30962.5,646480.0,59265.5,28005.25,673435.25,53163.0,28781.0,674812.75,58925.5,31977.5,650523.5,56239.0,26895.75,657639.25,55626.5,30638.25,668476.5,62187.75,27780.25,616413.5,54528.25,27759.5
643531.75,64109.25,28686.5,660002.5,61613.75,31737.75,680240.25,61507.0,28069.0,680027.0,55396.75,29207.0,678275.5,55217.5,27985.75,659593.25,50433.75,29611.0,649747.0,58254.75,31755.75,664298.25,51262.75,28248.0
665387.25,60014.5,27951.5,696276.0,57255.75,27683.5,721973.0,55475.75,29532.0,683090.5,55538.0,30513.5,725249.75,60892.25,28758.5,656402.5,54289.5,29654.5,659380.25,53922.5,28616.0,769428.5,51262.75,27836.75
687253.0,60448.5,27785.25,702460.25,60382.25,28652.25,686507.75,60250.0,28918.5,685910.0,53617.5,30685.25,697544.0,57606.25,27650.75,647733.25,53591.5,27787.0,680974.25,56404.25,28587.25,637788.0,54412.0,28875.5
706179.0,60176.5,29204.75,688779.0,53500.75,29392.5,719391.0,57998.25,29125.75,711436.0,60548.0,31076.75,712739.0,56360.25,27844.0,705241.75,56708.0,31805.0,639578.5,54484.0,26996.25,679552.0,53140.75,31599.75
671389.25,57874.75,29932.25,676093.75,62669.75,29297.25,677442.75,58312.0,32429.75,658038.75,56287.25,30319.5,596206.25,59819.25,28694.75,746441.0,57363.75,28552.0,662057.25,56414.75,28919.5,692917.5,55823.75,30182.25
646039.75,57852.75,29925.0,706760.0,53167.25,28889.5,664760.25,59798.75,29716.25,663436.5,59739.0,31015.25,653410.0,57427.75,28887.25,676262.5,57518.25,28371.0,646598.75,55580.25,27855.0,720539.75,58091.25,28453.25
651410.0,56708.0,28546.75,693055.25,58361.25,29802.25,711288.5,58548.0,29206.25,692520.0,52006.75,28581.0,692321.25,56312.75,28819.25,688341.25,60204.5,28971.0,670230.25,59030.25,26199.75,682115.75,59188.0,28010.5
668910.5,62056.75,28262.25,726390.25,57548.75,29509.25,653307.5,62045.5,28245.0,671889.75,51504.25,30050.5,641719.75,57614.25,28191.25,631055.25,60530.25,26952.25,693331.25,58541.0,28571.5,675636.75,57855.25,29188.75
770148.25,56775.0,28110.0,716452.25,58256.0,28872.25,657788.5,56903.0,27597.25,684262.25,57566.5,31684.25,660130.75,59577.25,27433.0,638023.0,58299.5,29255.25,676261.5,54787.25,30490.25,642726.5,54066.5,29530.5
690195.25,67044.5,29429.75,674225.75,58044.75,28350.0,680056.75,56374.75,27384.5,730238.0,58139.0,28093.0,685990.0,54585.5,27152.5,726904.5,58721.0,26339.5,638097.75,59729.0,27940.5,670143.5,57933.5,27066.75
673799.5,59304.75,29520.75,650297.0,52417.75,28442.25,675389.75,55986.25,30919.75,720907.5,54547.25,27133.0,716480.25,58440.75,29877.75,667003.0,55009.0,29885.75,712076.25,51327.0,28364.5,672145.25,57880.5,26976.5
686151.75,56712.5,28185.75,692214.25,61481.0,31779.75,703399.75,61623.75,28782.0,658970.5,53967.25,27721.75,698555.0,59503.0,30678.5,665080.0,57349.25,29104.75,680472.25,59048.75,31580.5,673929.5,57741.25,28639.0
629370.0,60936.25,29245.75,701820.75,59504.75,28374.25,707154.5,59990.0,30840.25,658546.75,59331.75,30125.25,667680.5,57329.25,28853.5,642002.75,52306.75,29442.25,629062.5,59537.0,28666.5,670655.5,57778.25,29904.5
692947.75,57381.25,27805.75,700815.0,60105.0,30223.5,679937.75,57468.75,31908.25,649100.0,54729.75,29604.0,672106.0,59035.75,30006.0,700127.25,51802.75,27373.5,665364.5,56004.75,30566.5,676486.0,54874.5,28555.25
652432.5,60599.75,29515.0,736247.25,58329.0,29956.25,714561.75,58330.75,27771.25,748447.0,53770.5,29861.25,700225.0,56948.0,28953.5,665410.5,55575.25,27656.75,691064.75,57484.75,29403.25,654894.25,52198.75,27827.25
683625.5,60391.0,28714.0,678392.25,57923.75,26957.5,661435.75,54055.5,28043.25,685697.0,55430.0,29828.5,699371.75,62125.0,31394.75,718156.0,55517.75,30156.25,664998.5,54185.5,28747.75,660711.5,57135.25,27879.75
782209.5,55999.25,28152.75,686601.0,60145.0,29789.0,654636.0,54502.75,27470.25,643065.0,63720.0,30068.5,677492.25,56880.75,28046.75,641719.25,57057.75,31041.25,699397.5,58470.5,29686.75,687680.0,57108.75,27685.0
744083.75,57363.25,28799.25,738795.5,53907.75,28352.5,714202.75,59899.25,29674.5,662758.75,59403.5,32366.25,679786.25,61396.0,28723.75,685286.25,54858.0,29252.5,652427.5,58786.5,29844.75,635673.25,50229.75,29414.5
676074.75,59857.0,28425.75,690270.75,53889.75,29460.25,692615.25,55228.75,28580.5,726853.0,56239.5,30183.75,620515.25,62925.5,29508.75,650521.0,54217.25,28742.0,664335.5,56008.0,28949.0,670414.25,55160.5,28685.25
634991.0,57894.75,26538.25,704065.25,56255.75,29372.5,680926.25,57423.0,27350.75,750616.0,57300.75,29793.5,671237.0,53256.0,27379.0,743575.0,54638.75,26664.0,684422.5,61795.75,27264.0,694491.5,56146.25,29832.5
706583.75,58866.25,27603.75,694535.0,56698.0,28990.25,669570.75,55841.5,27867.75,679263.5,59666.0,29401.75,702101.25,56149.0,28666.75,661556.25,53538.0,28632.25,669143.25,58601.75,26992.75,653846.75,55151.0,27729.5
639795.0,62491.75,29413.25,674595.0,58923.5,28370.25,637356.25,62198.75,27573.25,680539.5,60779.75,32095.75,707428.75,52140.5,29671.75,681924.75,55971.75,30864.5,646947.75,56100.5,27390.25,668721.5,53999.5,29799.75
694907.75,57914.75,29546.75,639895.25,53137.5,27420.25,739646.5,57528.75,29871.25,702756.75,58751.0,29317.25,618085.25,54680.0,29728.0,640645.25,60089.75,27974.0,693542.0,60425.25,27931.0,629894.0,54620.25,28995.0
660752.0,56175.0,31373.25,683627.0,59830.5,30251.75,633009.0,57369.75,27521.0,683695.5,58772.75,29444.75,681559.0,55218.25,28028.25,752248.5,52782.25,29829.0,638234.75,59357.0,28062.0,676752.75,53188.25,28124.25
706828.0,62494.0,27176.25,661846.0,55910.5,29226.5,667536.75,56493.5,29450.75,693014.25,58933.25,29470.5,725493.75,57536.5,27922.5,655575.75,56585.0,27886.5,677672.75,56152.25,29055.75,715670.25,58043.5,27389.0
722537.25,57130.5,28970.75,650300.75,55631.25,29332.75,684786.5,58293.5,31682.5,721266.0,55201.25,27238.25,646390.25,56494.25,26680.0,633568.25,57889.25,27747.75,674523.5,56572.5,27740.5,726613.0,60036.75,27662.25
670700.0,59915.5,28551.75,622611.75,54101.0,31567.25,661242.5,56295.75,26598.25,682117.5,52733.0,32084.25,714519.75,58988.75,29382.25,660350.75,53771.75,27978.25,652261.5,54117.75,29187.5,693702.0,56335.0,28367.0
652172.75,61359.5,28870.75,695750.25,55257.25,28847.75,675769.5,65113.0,29698.5,680456.5,61362.75,27461.0,638796.5,56735.75,30614.75,700511.0,58899.75,27841.5,701716.75,59173.25,27449.75,635590.0,52690.5,27341.0
780443.0,57022.0,28215.0,681677.75,57160.25,28454.25,720159.0,61532.75,30793.25,640372.75,60567.0,26917.25,671924.25,55346.5,31797.0,649487.75,53267.0,30104.25,681656.5,54301.0,27628.75,662418.25,51668.5,28167.25
639703.0,55865.25,31168.5,684406.5,54184.25,33901.25,723108.75,52935.25,29437.0,679605.75,59318.0,27690.25,696248.25,56776.75,27662.25,663083.5,57123.0,29425.75,656749.75,57287.0,29426.25,705295.0,57472.0,29588.25
709226.0,59695.25,28328.25,715535.25,55096.5,27617.75,691594.5,58621.25,29341.0,703774.75,57742.75,30101.5,629549.0,57850.0,27777.25,676427.0,56118.5,29181.25,699326.75,54042.5,29139.75,693813.75,52116.0,30573.0
632484.5,63192.25,32083.25,637285.25,53400.75,27518.5,704212.5,56293.75,27725.0,680612.5,53459.25,32416.5,664457.0,53388.75,31243.25,710536.25,59490.75,27910.25,657977.5,58652.75,29671.75,662157.0,51483.0,30077.75
641802.25,64743.5,28170.25,669519.25,57309.75,29498.0,651627.5,64012.0,30670.25,738038.25,55089.5,29295.5,745642.75,60095.75,29544.0,697942.0,58474.5,31464.0,731261.25,59661.75,29137.0,633038.25,52992.25,28990.25
661995.75,60042.5,29057.25,687781.25,60840.25,28132.75,764427.25,62159.25,28066.75,727300.5,57400.0,30258.25,671981.25,60852.25,27442.0,652014.5,52275.5,28120.5,698961.5,58760.25,28121.5,722946.0,56950.0,27846.75
650736.75,52142.25,30256.0,622726.0,61269.75,31040.0,709338.5,57549.25,30792.25,690670.25,57440.25,33671.25,655696.25,58687.5,29457.5,628600.0,52184.5,28251.75,663713.5,59626.75,27605.25,695688.5,54056.0,27740.0
639314.0,57495.75,28961.75,745225.25,55952.75,30955.0,671781.75,59819.75,29263.5,678135.0,55021.25,30419.75,653784.25,59653.0,28953.5,704768.75,55614.5,26589.75,690204.5,59457.25,32767.5,714260.0,55724.0,27930.0
749500.75,56249.75,29846.0,684129.5,56499.25,31685.5,661694.25,57070.25,28508.25,721596.5,54231.75,28921.0,644521.0,62270.5,28673.0,671235.75,53575.5,26905.0,652206.0,56823.75,29905.0,720918.0,56673.5,28119.25
671422.75,53746.25,30913.25,691131.5,54279.25,27951.25,700330.5,56838.75,30530.75,672980.25,58684.0,28740.75,682536.25,58368.25,30439.0,668416.5,61572.0,28045.75,674186.0,58393.0,26849.0,699927.75,55833.5,28648.75
662405.75,59276.5,28521.0,726858.25,52810.0,30179.5,670740.5,54361.25,28387.5,662972.25,55794.0,29698.0,665572.5,56360.75,26182.25,640777.0,54843.5,27309.25,709530.75,55641.5,28963.5,693353.75,56382.0,28974.75
640704.0,55533.0,30184.0,718087.25,58016.25,32080.75,667916.0,64301.5,28560.25,675157.25,60937.0,27797.0,719264.75,55724.0,29590.0,680596.25,53923.5,28126.75,689940.5,53477.25,28861.5,705577.75,51282.75,27903.75
719304.0,62317.75,28656.75,690542.25,60631.5,30615.75,715067.0,61976.25,27667.0,728210.75,56219.75,29933.0,663538.5,57358.25,27253.25,699630.5,59692.75,30551.5,667327.25,54902.5,29330.0,639858.5,56175.25,27874.25
668552.0,62375.25,30703.5,616737.75,54429.0,33053.5,678072.75,56595.25,30774.75,651291.75,58849.75,29574.0,679982.25,55786.5,30194.0,624051.5,58569.0,27063.0,621860.5,55597.75,27365.75,629029.0,49340.5,27334.0
685065.25,57605.5,27748.0,686104.0,60671.25,30377.25,743981.25,56974.5,27111.5,725893.75,54501.25,31537.25,674429.25,53229.75,29020.25,652525.5,53676.25,30374.0,715209.25,52251.5,28983.25,696663.5,54296.75,30379.25
691468.5,62067.0,31331.75,714018.0,57144.5,28343.75,703188.75,59723.0,30723.25,783412.75,52059.0,28127.25,645065.75,54079.75,29776.25,705873.75,49478.25,28046.5,701684.5,56713.0,28282.5,693825.25,55884.25,29011.75
729229.5,57255.25,28886.75,673188.0,55488.75,28488.0,699448.5,60310.75,30678.0,681756.25,58979.75,31620.75,636809.25,55405.0,27661.75,662718.5,55465.25,29189.0,646605.5,58532.75,29925.25,651324.75,54813.25,29718.25
670532.5,59833.0,29612.5,711820.0,55136.75,32920.5,708124.75,57108.75,32072.25,716304.5,54729.75,31316.75,664200.75,55761.25,27945.5,657009.0,54086.25,30640.25,674433.25,53622.25,28193.0,688050.5,55079.0,28996.75
717613.0,57396.25,28612.5,730763.0,66467.5,28896.0,763948.5,59073.5,28331.0,759789.5,57884.5,28727.5,647390.5,55596.0,27725.75,663270.0,51797.5,27418.5,647703.25,56615.0,26683.25,695046.0,53625.5,29739.75
746644.5,61102.5,27375.0,652674.0,57638.25,30674.5,683888.5,53114.0,31364.0,723159.75,50855.75,28374.25,732141.5,58979.75,27792.25,686299.75,52821.25,27732.25,676738.25,57058.5,30080.0,629741.25,51902.5,28932.75
692150.25,59377.75,28627.0,668169.75,52173.25,31737.5,633030.75,56381.5,29197.75,706195.25,55376.0,29392.75,671268.5,56566.0,29717.75,693901.75,57169.5,29310.75,660448.75,55220.0,27579.75,637726.5,55946.5,30081.5
671628.75,56449.25,29483.0,716372.5,57841.25,31329.25,746405.25,52849.25,29698.25,655447.25,59866.0,29483.0,670146.0,52425.75,28358.0,676250.25,54537.5,28437.25,638796.5,52871.5,25856.5,650872.5,58261.5,27673.75
725961.75,64048.25,29976.5,708640.0,54512.75,30507.25,734096.0,58139.5,29313.5,757461.0,62493.25,28362.75,715661.0,55627.75,28998.75,662411.25,54638.75,31222.0,623939.0,58726.5,27654.0,637425.0,56118.0,27583.5
670218.5,58785.75,27268.5,656999.25,57829.0,30037.75,683096.25,55941.0,30290.0,645781.75,56522.5,30218.5,670404.75,59444.5,28974.5,609601.25,54542.5,27407.75,623313.0,52891.5,27313.25,670386.25,50713.25,30727.75
688528.25,58312.25,29027.25,702646.0,58563.25,29639.5,678969.75,55346.75,30388.5,735070.25,62942.25,31874.5,619299.0,58208.25,29131.5,712560.75,56473.0,29061.75,629796.0,57313.0,30651.75,687561.25,53534.75,31358.75
718161.75,54846.0,27379.0,740933.75,59142.5,27948.0,672587.25,59521.5,27909.75,671461.5,58891.75,31665.5,732268.25,55004.75,27796.5,642593.25,57363.5,26937.0,618952.0,55471.25,27807.0,604533.5,57210.0,29221.25
701927.25,61325.75,27096.0,659793.25,52549.75,28346.75,671530.0,59690.5,28007.75,667933.75,60232.5,30956.5,662589.0,61719.5,27363.75,644038.25,54295.0,27901.75,613446.25,55283.25,28630.25,671723.0,57701.75,31466.5
714061.25,56850.75,30267.5,677278.75,56470.0,31359.75,714295.25,57781.25,29534.75,693968.5,54458.25,28886.25,693392.0,62399.75,30666.5,673316.75,55542.25,27298.5,644285.0,60603.25,28604.0,636632.75,53077.75,27902.25
687059.5,58216.25,29120.25,664481.0,55648.75,31185.5,655732.75,61337.25,27874.0,760448.25,58899.5,29372.5,663803.75,55954.5,26263.5,640923.0,56907.5,27168.5,642848.25,54394.5,29408.75,625803.75,52561.0,28310.0
734977.0,59953.0,29588.25,699831.5,57948.75,31059.75,651595.0,59431.75,28047.75,664054.0,61459.75,29927.5,644425.25,62879.25,28220.0,606382.75,58889.25,29846.75,646725.5,56923.75,29076.25,650394.75,54815.75,27767.25
686104.75,57884.25,29278.0,684259.25,61359.75,28260.0,735292.0,57520.0,32639.25,713501.75,57585.5,28757.0,724610.0,55401.75,27985.75,631802.0,53310.0,27903.75,717089.0,60865.0,28996.75,706423.75,55975.25,28899.5
703809.25,61577.0,26820.25,694565.75,55508.5,28263.25,721161.5,53162.25,27252.0,637301.0,56494.5,29108.5,700787.0,55358.25,27514.25,649532.75,53798.0,29528.5,632120.5,58419.75,30284.75,739465.25,55363.5,28262.0
667160.0,53965.75,27713.0,666390.0,55664.75,30041.75,688225.75,59088.75,27050.0,672765.5,60429.75,30073.25,699782.75,50906.5,28584.0,669336.25,52956.25,27986.5,687658.25,55423.25,32155.5,646003.25,50118.0,28814.0
709893.75,56278.0,30174.5,646378.25,59057.0,29663.0,743017.5,60111.5,28279.25,666920.5,60503.25,30040.0,642299.5,58126.25,28264.0,660491.25,55797.25,28615.0,680543.0,58536.25,28088.5,688987.75,53761.25,27235.0
715367.5,62289.75,27945.25,762156.0,61509.0,31423.25,763646.0,54419.25,30219.5,681842.5,57291.5,29309.25,747005.5,56427.25,28471.0,708354.75,56440.0,29515.5,707432.25,57253.75,29237.25,696955.75,57349.25,28678.25
652908.0,54833.25,31537.75,682039.0,55878.5,27436.0,658064.25,55720.5,29493.25,670543.0,59541.0,28836.0,649652.75,51235.0,28088.0,710199.0,57603.25,28542.75,653395.0,57704.5,29836.0,693479.5,55067.75,26987.75
684696.5,57222.75,29852.25,664860.0,53550.25,30240.25,692365.25,63858.5,27752.0,700283.0,52880.25,30186.75,737333.75,53995.5,29029.0,646330.5,55432.75,28996.75,667812.25,57156.5,26697.25,665250.25,54502.5,29926.75
679262.75,59352.5,28786.0,680175.0,54957.25,28728.75,697179.5,56983.5,32004.25,714443.5,58270.5,30336.25,671724.5,57789.75,27934.25,735048.0,58737.25,26567.25,708781.5,57355.5,29351.0,675864.75,56721.5,28722.75
700105.75,58671.25,28428.75,661985.25,53268.75,28127.75,729941.5,58526.75,28700.75,693789.0,60007.25,27551.25,633380.0,57196.5,27828.25,675643.0,57095.5,28512.5,628178.0,60272.25,31028.0,664412.75,52213.75,28291.75
705375.75,56650.5,29148.5,754098.25,55878.5,29489.75,740764.0,55729.75,31449.5,692024.0,55703.25,28590.0,703587.5,60011.0,27518.5,644206.5,53277.25,29111.5,698095.5,57111.5,27507.5,712364.25,57844.75,29301.25
685334.25,67295.25,29460.5,689873.75,57274.25,27895.25,622560.75,55136.25,30148.75,710932.25,55414.75,31332.0,636691.5,54294.5,29965.25,659777.0,55202.0,29479.25,621283.25,56529.75,26692.75,677953.0,56232.0,27774.0
672355.0,66134.75,28703.25,693920.5,53835.25,28823.75,696110.75,54439.5,27178.75,628582.25,56735.25,30081.0,696742.0,58244.0,29639.5,701705.5,55569.25,27512.0,684048.5,55633.0,29037.5,704734.5,51639.5,29313.75
736430.0,55640.75,29104.0,650673.5,53355.75,30494.0,724233.75,58330.5,28061.25,680697.25,58910.5,29814.25,679725.5,53906.75,31321.75,643237.25,59299.0,31084.75,660626.75,55448.0,27080.0,710151.75,57178.5,27536.75
705215.25,60016.75,28863.5,697292.75,56965.5,29954.75,688424.75,54258.0,29091.25,723106.0,51503.25,27704.25,683469.25,58235.5,27319.0,676338.5,56366.0,27292.75,655324.75,56890.5,30112.75,667995.5,58449.0,27605.5
728366.75,56683.25,26847.75,654422.25,57418.0,29489.25,701954.75,59823.5,29395.75,736200.25,59530.25,29530.75,702128.5,61182.5,30086.25,687900.5,54025.25,29518.5,651603.5,54418.0,30891.75,634550.0,52572.25,26174.0
755077.25,58404.0,28429.25,778745.75,51968.25,29291.25,696246.5,58952.5,28006.0,655948.0,55430.5,27922.5,720526.75,57543.75,28545.75,695888.5,54977.75,29011.25,729773.0,55722.25,29472.0,639442.25,58171.25,27041.5
667064.0,58497.25,29165.25,666891.0,53975.0,29273.25,641668.5,58929.25,28906.5,708558.5,55867.0,28628.75,714075.0,57106.0,27073.0,644975.25,54150.25,27729.5,703304.0,62294.25,25993.25,653846.75,58003.0,29360.75
735063.75,61656.75,28143.75,708600.0,61212.0,28460.0,659457.5,55540.5,31928.75,781102.25,58608.0,29663.5,685159.25,55909.5,28267.75,699413.0,59256.75,28856.25,681686.25,58207.0,29755.75,646491.75,55036.0,27685.25
756673.75,57042.0,27670.75,728214.25,58601.0,28923.0,699529.75,57929.5,29821.25,668528.5,59084.75,30312.5,682747.25,56296.0,27387.5,660350.75,53112.5,28084.5,649971.75,55974.75,29122.5,673956.0,54638.0,27163.25
641910.75,57635.5,30496.75,698728.75,54912.75,27417.75,641643.75,58456.75,27351.25,703916.75,59080.75,27805.0,629235.75,56785.75,28402.25,657466.25,53752.75,27480.75,677319.25,57286.75,27889.75,701676.0,56831.25,31002.5
676373.5,61037.25,28717.25,678331.5,53456.5,28647.0,686660.0,58601.25,30745.75,725936.0,58269.75,29311.25,637608.75,57718.25,29487.25,692256.25,54956.75,30665.0,676336.25,55078.0,26168.25,667960.75,51336.0,29263.0
732213.0,58518.75,30570.0,667283.0,53696.25,28203.5,666137.5,57092.25,28239.5,647805.25,59105.25,29599.75,662635.25,55147.25,31578.25,651764.25,54684.75,27598.0,648841.75,58082.0,27907.0,716051.5,57247.5,30998.25
759652.5,63858.5,30121.75,689253.25,57407.0,32993.75,759029.5,58353.75,27676.5,700593.0,55077.75,29428.0,654040.75,56737.25,28408.25,640143.0,55451.5,29674.5,671439.25,58128.0,28478.5,644488.75,54917.5,27428.5
666962.75,58902.0,28788.75,684920.5,55935.75,29253.5,702974.75,56827.5,28305.75,705476.5,53023.25,30395.0,705978.0,56045.5,28478.0,693259.75,55747.5,28775.75,656202.5,60330.5,29565.75,612084.25,53822.75,29704.75
693666.25,62290.0,28296.5,699237.0,56356.75,28677.75,666278.0,60067.25,27309.75,652849.25,55032.75,29864.5,688688.0,58321.25,26513.5,682305.75,55352.75,28291.5,656130.0,58218.75,31104.75,668754.5,54688.0,31556.25
656526.5,59515.5,27984.75,685641.0,56833.25,28602.0,618294.75,55492.0,28926.25,719410.25,57051.75,28400.25,637454.25,56045.0,27444.75,667806.75,55629.0,28078.75,714553.25,57197.75,28580.25,695662.0,56040.75,28116.25
643541.75,60332.75,28291.25,636712.25,57623.25,29512.75,720017.0,61800.0,27950.0,762542.0,56824.5,29542.75,719608.25,56699.5,29853.5,717665.25,57878.5,26992.0,650806.0,58052.75,26633.0,691296.5,55610.75,27910.0
676741.25,56479.5,28583.25,695228.5,56452.0,30064.5,687329.75,56322.75,28253.0,742407.5,55665.0,28286.25,672966.5,56250.0,26288.5,641331.5,55876.25,30073.25,672075.75,60576.25,27858.0,643676.25,55858.25,27646.75
749871.75,54219.5,31716.75,678696.75,57024.75,28338.25,699102.5,54818.75,29629.25,655064.5,66142.25,28917.5,665591.75,57558.25,31371.0,676996.5,54558.25,29698.25,682161.75,56129.75,28875.0,648827.5,57703.0,29078.5
661283.75,61379.5,30120.75,684501.5,54453.0,28130.25,649499.0,59546.75,28842.5,661153.25,56815.25,29925.75,679982.25,53896.75,30200.75,682026.25,55951.0,29788.5,653168.75,55702.25,29342.0,610655.0,56825.5,30136.5
704420.25,52446.5,27470.75,683861.0,52342.5,28919.0,684309.25,55227.0,30354.75,713588.75,56336.25,29915.75,682237.5,55457.25,29242.75,638449.0,52038.0,28759.25,691053.0,52443.25,30295.0,679958.0,57614.5,28972.75
718129.0,56360.5,29185.5,688419.5,67346.25,28524.25,696288.25,55540.0,30002.5,783051.0,53594.0,27755.25,693587.25,57177.0,25535.75,715520.5,56963.25,28247.5,680249.75,54781.0,28850.75,661225.25,57433.25,27869.0
696492.25,54275.25,27600.75,680789.5,52909.0,31797.5,689462.75,66116.5,28817.5,689566.0,52556.5,28533.75,707301.5,56875.0,28753.0,679987.5,52590.75,27814.0,644258.25,58129.75,27571.5,674889.25,57699.75,30028.5
658721.25,54725.0,29325.0,683562.25,54659.25,29830.0,668901.25,58917.25,30411.75,784023.75,56307.0,29484.75,622210.5,56508.25,28306.25,620343.0,55568.0,28619.0,717903.25,57704.75,26587.25,691270.5,54726.0,28860.25
697118.75,60256.0,34583.0,670510.75,55476.0,28039.25,668838.0,62949.75,28229.25,765713.25,57942.75,28743.0,665021.0,53247.75,26868.75,622874.75,53687.25,28041.0,660064.75,54063.5,29929.0,695536.25,52921.5,28033.25
696650.5,59833.75,27048.25,676370.25,66048.5,30837.25,646786.0,56654.75,27604.25,711755.75,57071.0,31331.5,667093.25,55862.75,30825.5,663022.75,57224.5,28279.5,638471.75,59629.0,29976.0,674991.25,51623.5,30666.5
672768.75,56598.5,27763.5,662210.5,58543.0,30021.25,680170.25,56137.0,28846.75,697476.0,57287.75,28740.5,645804.5,57580.25,29348.5,669373.5,58654.0,28268.25,685756.75,54308.75,29614.75,731297.5,53134.75,27785.0
677905.0,60640.75,30215.0,713854.25,63433.25,32871.0,741486.75,56441.5,29934.75,632371.25,56363.75,30003.5,672127.75,58365.5,28450.5,638048.5,54521.75,28030.0,623762.25,55072.25,28022.5,653520.0,55777.5,29128.75
678890.0,60146.75,26906.5,691766.75,55039.5,29793.25,709230.25,57047.75,31227.0,706065.75,59819.25,32127.25,646403.5,53602.5,27116.75,670149.5,56635.25,28759.0,691807.0,55753.0,29308.75,691856.75,54616.5,28981.75
744930.5,56945.5,31201.75,670553.0,55287.5,31192.75,655899.75,59162.0,26996.5,700181.25,55061.25,28012.5,664960.5,52583.25,30422.75,674583.75,50799.75,28621.5,671056.25,58645.0,27811.25,704412.0,59708.75,28793.5
693361.75,58697.0,28947.25,694462.25,55758.75,28931.5,697320.75,52420.0,30995.0,682625.25,54674.75,31292.25,648897.0,59474.75,31092.5,647135.75,53941.5,26565.75,717186.25,56825.5,27148.25,653407.0,55555.5,27611.25
721389.75,56618.75,29564.25,733682.25,59617.5,30213.25,671392.25,62313.0,28793.25,709132.75,60773.75,31801.0,688568.25,53695.5,31098.0,640075.0,54358.5,28837.0,633506.5,59182.5,29257.0,711350.25,57949.25,29101.0
697282.0,62509.0,29094.5,672209.25,60977.75,29605.5,624776.0,55171.5,30220.25,674572.75,54651.25,28836.0,682772.25,56647.5,29972.0,674945.5,54561.25,30060.75,703128.0,54987.5,30390.75,650582.0,50708.0,27393.25
662481.5,52407.75,29590.75,677644.25,54361.75,30228.0,742848.0,57221.25,30047.5,656583.25,57447.0,28521.0,658220.5,55381.5,31327.75,689064.25,56780.0,29136.25,640845.25,50608.75,28632.25,657356.5,56549.75,29135.75
696288.25,55334.75,28898.5,692016.5,56125.0,30577.5,729716.25,59745.25,27430.0,719633.0,52752.5,28900.75,721761.25,51520.0,26600.25,608676.0,55497.5,29217.0,671112.25,56808.75,28738.5,702885.25,58275.25,29025.5
