space_left_dorsal_visual_cortex,space_left_ventral_visual_cortex,space_left_hemi,space_right_dorsal_visual_cortex,space_right_ventral_visual_cortex,space_right_hemi,tool_left_dorsal_visual_cortex,tool_left_ventral_visual_cortex,tool_left_hemi,tool_right_dorsal_visual_cortex,tool_right_ventral_visual_cortex,tool_right_hemi,face_left_dorsal_visual_cortex,face_left_ventral_visual_cortex,face_left_hemi,face_right_dorsal_visual_cortex,face_right_ventral_visual_cortex,face_right_hemi,word_left_dorsal_visual_cortex,word_left_ventral_visual_cortex,word_left_hemi,word_right_dorsal_visual_cortex,word_right_ventral_visual_cortex,word_right_hemi
5268.666666666667,5848.333333333333,9034.0,10558.333333333334,11421.88398361206,15120.666666666666,5738.0,7986.666666666667,21833.666666666668,4578.333333333333,5011.666666666667,8328.666666666666,621.6666666666666,5079.666666666667,8838.333333333334,1376.3333333333333,7177.0,11333.666666666666,1976.0,10504.0,13928.333333333334,1736.3333333333333,2916.3333333333335,16925.0
2075.0,14478.333333333334,6326.0,8951.666666666666,28772.666666666668,24077.676054000854,493.3333333333333,9772.333333333334,13712.666666666666,2604.3333333333335,5023.666666666667,2923.6666666666665,626.6666666666666,2857.3333333333335,9661.333333333334,297.3333333333333,6792.666666666667,5710.666666666667,1493.3333333333333,3933.6666666666665,6735.0,1227.3333333333333,3514.6666666666665,4876.666666666667
12059.333333333334,11728.333333333334,21086.333333333332,4917.0,9068.0,28989.333333333332,2502.0,4029.3333333333335,9504.666666666666,2009.0,7996.0,11954.666666666666,910.0,3496.6666666666665,5695.333333333333,1184.0,5741.333333333333,6088.666666666667,1740.6666666666667,7151.333333333333,8693.333333333334,1963.0,7602.408725102742,9438.333333333334
8132.0,10086.0,18891.333333333332,12311.666666666666,13375.0,28232.666666666668,4494.666666666667,9653.333333333334,6111.333333333333,2447.6666666666665,7590.333333333333,14107.333333333334,927.0,3118.0,3053.0,1039.0,5034.0,13460.0,351.0,2890.0,12604.333333333334,1252.3333333333333,6269.0,8285.333333333334
3025.3333333333335,8888.0,10368.666666666666,4903.666666666667,9300.0,19124.0,4824.333333333333,3304.3333333333335,9864.0,2857.0,5029.666666666667,11718.666666666666,894.6666666666666,3982.0,5435.666666666667,468.6666666666667,9136.333333333334,8137.0,174.0,4545.0,10675.666666666666,1630.3333333333333,2612.0,3440.6666666666665
3171.6666666666665,6464.333333333333,14647.333333333334,11010.717126210531,20236.217316945393,20796.0,1657.0,6283.666666666667,5962.0,3632.0,3386.6666666666665,9881.0,301.3333333333333,5607.666666666667,6457.333333333333,532.3333333333334,10327.666666666666,10215.666666666666,2601.0,8491.666666666666,9567.666666666666,1111.6666666666667,5429.666666666667,12201.675687789917
6435.666666666667,8454.666666666666,10605.666666666666,14372.333333333334,11416.333333333334,40250.676054000854,3275.6666666666665,4845.333333333333,12393.0,3142.6666666666665,3568.6666666666665,12264.333333333334,884.0,3361.6666666666665,3809.0,558.6666666666666,3589.3333333333335,6559.333333333333,1495.3333333333333,7356.666666666667,7138.0,1223.3333333333333,2700.6666666666665,14142.0
7019.333333333333,6135.0,22500.333333333332,6986.333333333333,23188.0,16149.0,3330.0,8420.0,4993.0,1478.0,2327.3333333333335,12366.0,772.6666666666666,6099.0,3234.6666666666665,467.6666666666667,7426.0,8118.0,2760.3333333333335,6864.0,8348.0,1936.3333333333333,10110.333333333334,9756.333333333334
5850.666666666667,15950.333333333334,24586.666666666668,18079.0,11227.0,21304.666666666668,1739.0,8895.666666666666,11041.666666666666,1085.0,5610.0,7679.0,800.0,2567.6666666666665,6847.0,494.0,5273.0,9235.333333333334,2025.0,6502.666666666667,10400.666666666666,3021.025140762329,2249.0,5298.666666666667
1972.3333333333333,17084.666666666668,13458.333333333334,11089.0,21577.88398361206,10627.0,2346.3333333333335,2039.0,3356.0,2651.0,5649.333333333333,14262.333333333334,666.6666666666666,3651.6666666666665,8838.333333333334,651.3333333333334,7408.0,6315.0,966.3333333333334,6670.333333333333,9672.0,1889.6666666666667,6509.742058436076,7359.666666666667
4171.0,9785.0,17934.333333333332,5050.333333333333,16401.333333333332,7941.333333333333,2968.3333333333335,12448.0,6322.0,2243.6666666666665,8493.333333333334,5335.0,854.3333333333334,2822.3333333333335,4115.666666666667,771.6666666666666,5165.0,6904.0,633.0,5267.666666666667,7341.333333333333,1363.0,3961.0,6979.666666666667
5179.333333333333,5553.666666666667,14959.666666666666,3670.3333333333335,8074.0,21614.333333333332,2766.6666666666665,2144.0,9824.0,4307.333333333333,2718.6666666666665,7017.0,723.0,3446.3333333333335,9025.666666666666,1379.3333333333333,5524.333333333333,8054.333333333333,1695.6666666666667,8062.666666666667,4358.0,897.0,4521.0,8433.0
5411.666666666667,8160.333333333333,11909.0,10316.0,12751.666666666666,26144.0,4580.333333333333,7074.0,11841.0,1841.0,4635.333333333333,5150.0,195.66666666666666,3962.3333333333335,4412.666666666667,539.0,8232.333333333334,4517.333333333333,1561.3333333333333,9757.0,9605.666666666666,624.6666666666666,8030.742058436076,5144.666666666667
2490.0,8467.0,11099.666666666666,9710.0,18416.666666666668,27850.333333333332,2321.3333333333335,4301.0,11736.666666666666,2873.6666666666665,7136.666666666667,8883.666666666666,834.6666666666666,4704.666666666667,3046.6666666666665,1366.6666666666667,4168.666666666667,6163.333333333333,1286.6666666666667,7485.666666666667,4464.0,2443.025140762329,4536.0,9582.333333333334
5403.0,6459.333333333333,13676.666666666666,3423.0,12341.0,28812.0,80.33333333333333,8295.333333333334,6211.0,2001.0,4286.666666666667,25719.0,411.6666666666667,5060.333333333333,4743.333333333333,1240.6666666666667,3342.3333333333335,6393.766792297363,2036.3333333333333,7012.0,13108.666666666666,516.6666666666666,3710.6666666666665,16308.666666666666
3548.3333333333335,8226.666666666666,19107.666666666668,11046.666666666666,14885.666666666666,12314.333333333334,4584.666666666667,7345.666666666667,11756.333333333334,4259.666666666667,4517.666666666667,4851.333333333333,807.0,4429.666666666667,3353.3333333333335,1749.0,5471.333333333333,8279.0,2378.3333333333335,6483.666666666667,12627.333333333334,1243.0,4110.666666666667,11941.333333333334
7396.0,6258.0,16898.333333333332,9039.666666666666,17965.55065027873,26970.0,3306.0,10556.0,15201.666666666666,2707.0,8582.0,9444.666666666666,345.6666666666667,2513.6666666666665,5531.666666666667,335.3333333333333,3644.158416112264,6038.333333333333,1248.3333333333333,5261.333333333333,14003.0,1346.0,4975.333333333333,4908.666666666667
3885.3333333333335,13301.333333333334,12404.0,5772.666666666667,6185.0,14815.666666666666,4068.3333333333335,5424.0,10808.0,1718.3333333333333,2194.6666666666665,8293.0,510.6666666666667,3564.3333333333335,5846.333333333333,1183.0,7258.333333333333,12083.333333333334,1351.0,7265.666666666667,13213.666666666666,434.6666666666667,6366.333333333333,7375.666666666667
6035.666666666667,5386.666666666667,18641.0,6251.0,5696.0,24376.68544133504,3805.3333333333335,7266.666666666667,3112.0,5713.666666666667,6366.666666666667,8481.0,830.6666666666666,4896.0,3748.0,1675.0,3436.3333333333335,8057.666666666667,818.0,8999.666666666666,8145.0,1754.3333333333333,3373.6666666666665,9792.666666666666
4174.666666666667,12173.666666666666,13009.666666666666,9232.0,11537.333333333334,23304.666666666668,1047.3333333333333,3410.0,7100.0,2955.6666666666665,8930.666666666666,2101.3333333333335,448.0,3400.0,6723.0,1039.3333333333333,5718.0,8600.0,795.0,8911.666666666666,7306.0,1228.3333333333333,5979.333333333333,6158.333333333333
5248.666666666667,9106.333333333334,11256.0,12298.333333333334,2718.6666666666665,39091.666666666664,826.0,4892.333333333333,7939.0,3200.3333333333335,5080.0,13980.333333333334,698.6666666666666,2936.3333333333335,5325.0,1887.0,5171.666666666667,5963.0,973.6666666666666,3862.0,4870.666666666667,1582.6666666666667,4072.6666666666665,13130.666666666666
2865.6666666666665,15186.0,29470.333333333332,6643.0,8338.333333333334,45328.0,2604.0,3225.3333333333335,16473.333333333332,3194.3333333333335,5177.666666666667,11672.0,887.0,3000.0,8132.0,1583.3333333333333,7863.0,4808.666666666667,2650.6666666666665,5398.333333333333,12667.0,1319.0,7446.333333333333,9616.0
4102.666666666667,20288.333333333332,19581.0,8630.0,12860.217316945394,10432.666666666666,1791.3333333333333,4847.333333333333,14422.333333333334,1621.3333333333333,9776.666666666666,3077.3333333333335,826.6666666666666,3417.3333333333335,4471.333333333333,1062.0,3110.983498891195,7569.666666666667,1126.3333333333333,3799.6666666666665,12363.333333333334,745.3333333333334,4126.666666666667,6593.666666666667
5034.0,7733.0,27899.333333333332,10971.666666666666,13980.0,33827.0,554.3333333333334,4929.666666666667,8266.0,1910.3333333333333,6865.0,2767.6666666666665,583.6666666666666,5010.0,4892.333333333333,577.3333333333334,5529.666666666667,3686.0,865.0,7374.333333333333,8531.0,1202.3333333333333,4126.666666666667,14133.342354456583
4312.333333333333,14213.333333333334,12532.0,4990.666666666667,3941.6666666666665,10041.0,3833.0,10030.666666666666,7509.0,1822.6666666666667,5452.333333333333,8635.0,216.0,4740.333333333333,7180.0,1082.0,4588.333333333333,8968.666666666666,1097.3333333333333,7907.333333333333,13089.0,760.3333333333334,3611.0,5765.333333333333
5035.333333333333,10264.666666666666,24204.333333333332,10089.666666666666,20639.666666666668,47417.666666666664,4473.0,8982.333333333334,20166.666666666668,3600.6666666666665,4821.666666666667,10468.0,617.6666666666666,2574.3333333333335,4295.666666666667,1039.0,4560.0,6744.766792297363,939.0,6651.0,9283.0,2338.3333333333335,5672.666666666667,13833.333333333334
4218.666666666667,10763.0,8859.0,5903.0,11016.666666666666,28070.666666666668,2993.3333333333335,5990.0,8685.0,3013.0,7589.666666666667,6274.333333333333,808.0,2569.0,5325.666666666667,1271.6666666666667,4826.333333333333,6820.0,1164.3333333333333,4730.333333333333,12095.333333333334,497.6666666666667,3355.6666666666665,7513.666666666667
6213.333333333333,10763.0,17128.0,9144.666666666666,18294.333333333332,32643.0,259.6666666666667,4705.0,7325.0,1824.6666666666667,9831.333333333334,6590.0,453.0,4322.0,5585.666666666667,764.3333333333334,4651.333333333333,7908.333333333333,1292.3333333333333,7364.666666666667,11543.666666666666,842.6666666666666,8050.666666666667,8696.333333333334
3945.6666666666665,7634.666666666667,21180.666666666668,12663.43425242106,13485.666666666666,7329.666666666667,1371.0,9483.333333333334,8583.333333333334,2523.3333333333335,10785.333333333334,11273.333333333334,958.3333333333334,2639.3333333333335,3283.3333333333335,1135.3333333333333,6535.333333333333,7904.333333333333,2124.0,5067.666666666667,15848.0,1823.0,4218.666666666667,7116.666666666667
5996.333333333333,10447.0,21550.666666666668,3430.0,11760.333333333334,27153.666666666668,1512.0,10584.333333333334,17003.666666666668,2907.6666666666665,1876.3333333333333,8430.0,1096.6666666666667,3099.3333333333335,5619.666666666667,1056.0,5144.158416112264,5508.0,878.0,5711.333333333333,11737.0,2095.0,3527.6666666666665,6354.333333333333
7862.666666666667,5942.666666666667,9270.0,6884.0,12982.0,31263.666666666668,6539.666666666667,3961.3333333333335,8148.0,2469.0,6243.0,8404.666666666666,1416.6666666666667,4487.0,3424.3333333333335,731.0666859944662,5113.0,8941.666666666666,1837.3333333333333,3713.6666666666665,6106.666666666667,1177.3333333333333,5400.0,10275.0
3692.3333333333335,18844.0,25802.666666666668,7476.666666666667,6692.0,30789.676054000854,2488.0,5071.0,11891.333333333334,302.0,6817.666666666667,7994.666666666667,265.0,3209.0,3665.6666666666665,785.3333333333334,10031.0,10034.333333333334,1533.3333333333333,4876.333333333333,7043.666666666667,1119.3333333333333,4052.0,7251.333333333333
3187.3333333333335,15010.666666666666,9605.666666666666,11682.050459543863,10918.333333333334,10482.333333333334,516.6666666666666,8850.0,15789.333333333334,2039.0,4677.333333333333,3846.0,1431.6666666666667,5774.333333333333,6485.666666666667,450.0,4458.333333333333,14263.333333333334,1921.3333333333333,6354.666666666667,6889.0,1871.6666666666667,9760.408725102743,6929.666666666667
3433.6666666666665,5550.0,13442.333333333334,13398.333333333334,17153.666666666668,30165.0,2362.6666666666665,5002.666666666667,7692.333333333333,2085.3333333333335,2873.3333333333335,11811.0,903.3333333333334,3372.0,6621.0,1387.0,3368.6666666666665,5883.333333333333,1171.3333333333333,7156.333333333333,6151.333333333333,1307.0,3522.0,18542.00902112325
4694.0,8821.333333333334,15954.333333333334,7588.383792877197,10216.88398361206,30716.0,5069.666666666667,9959.0,7772.666666666667,4954.666666666667,6970.333333333333,3901.3333333333335,393.3333333333333,5948.333333333333,6770.333333333333,776.3333333333334,7099.666666666667,5271.0,1697.0,6633.666666666667,6415.666666666667,2794.6918074289956,3807.6666666666665,11137.342354456583
4915.666666666667,11041.333333333334,10602.666666666666,7567.333333333333,8331.333333333334,25220.0,4088.0,8750.666666666666,2460.6666666666665,1523.6666666666667,6095.0,2543.3333333333335,1195.6666666666667,3112.0,3432.3333333333335,1361.6666666666667,6310.666666666667,3819.0,1637.6666666666667,7374.333333333333,10888.0,1137.3333333333333,3333.3333333333335,8220.666666666666
5311.0,5405.666666666667,22813.333333333332,9162.333333333334,13905.333333333334,11744.0,259.6666666666667,4301.0,8742.0,2656.0,4195.333333333333,6697.666666666667,808.0,4979.333333333333,5160.666666666667,566.3333333333334,10837.333333333334,6630.333333333333,788.0,10343.0,5626.666666666667,2704.0,4960.333333333333,7166.333333333333
6044.666666666667,12468.333333333334,13800.333333333334,11796.050459543863,13986.666666666666,17765.666666666668,828.6666666666666,5172.333333333333,8702.0,1162.0,1225.6666666666667,12615.666666666666,489.6666666666667,3313.0,5721.666666666667,1139.0,5101.825082778931,11934.0,834.6666666666666,7554.666666666667,7451.0,2407.6918074289956,10658.742058436075,4008.6666666666665
7706.666666666667,6597.666666666667,11847.666666666666,8994.333333333334,22917.0,12993.0,3529.6666666666665,10779.333333333334,10650.0,4015.6666666666665,4991.333333333333,7321.333333333333,1014.3333333333334,4987.666666666667,3779.3333333333335,1713.0,4164.0,7328.0,1343.3333333333333,10645.666666666666,10499.0,1693.0,5405.666666666667,7757.0
3319.0,7230.0,15447.333333333334,9002.0,10153.0,33870.0,3588.3333333333335,7468.0,15883.0,1601.3333333333333,1949.6666666666667,7861.666666666667,463.3333333333333,2375.0,6609.0,1147.3333333333333,5014.0,5265.100125630696,2288.3333333333335,4942.333333333333,12759.0,1525.0,8028.075391769409,7182.0
3828.6666666666665,9548.666666666666,14964.666666666666,9688.333333333334,14443.0,14826.0,2107.0,7456.0,10234.0,3993.6666666666665,6850.333333333333,5855.0,433.3333333333333,1854.3333333333333,6923.333333333333,388.0,4287.825082778931,11039.333333333334,1826.3333333333333,9166.0,7948.666666666667,3022.3333333333335,3873.6666666666665,8149.666666666667
4355.0,15096.0,11247.333333333334,4362.333333333333,11888.0,26333.666666666668,4947.666666666667,5344.333333333333,1942.3333333333333,916.3333333333334,4788.0,5949.0,357.3333333333333,2449.6666666666665,2852.6666666666665,1858.3333333333333,5259.0,6981.666666666667,1758.3333333333333,6825.333333333333,5921.666666666667,1197.6666666666667,3764.3333333333335,6546.333333333333
5183.666666666667,15964.0,13058.666666666666,5839.0,14124.0,15587.666666666666,4051.3333333333335,7878.666666666667,11767.333333333334,3133.6666666666665,4878.0,7994.0,252.66666666666666,4248.666666666667,5415.0,1911.0,4727.0,9267.666666666666,407.0,6633.666666666667,6285.0,3842.7169481913247,4357.0,9726.333333333334
3351.6666666666665,7014.0,16995.0,6201.333333333333,18736.333333333332,7572.0,4109.666666666667,3841.0,6170.0,3301.3333333333335,4209.0,10443.333333333334,556.0,5232.333333333333,7647.666666666667,513.7333526611328,3674.3333333333335,8395.666666666666,979.6666666666666,5571.0,7675.666666666667,2987.6918074289956,5787.666666666667,7762.666666666667
5255.0,8727.666666666666,28014.0,2862.0,9774.0,39018.0,6725.333333333333,2483.3333333333335,19512.666666666668,1974.6666666666667,3817.6666666666665,18173.0,304.6666666666667,4040.3333333333335,7133.0,1039.0,4750.666666666667,6608.666666666667,1637.6666666666667,7438.666666666667,8984.0,1569.0,5277.075391769409,11579.333333333334
7875.333333333333,13143.666666666666,32185.0,3841.0,11657.333333333334,52201.0,3487.6666666666665,8825.0,12094.333333333334,1797.6666666666667,11031.0,10582.0,401.6666666666667,2111.3333333333335,4686.0,421.3333333333333,4411.666666666667,10636.0,1189.0,6388.333333333333,5768.0,1614.6666666666667,4665.666666666667,6309.0
6431.0,15808.0,14563.666666666666,7108.333333333333,7541.0,20851.666666666668,4985.666666666667,7181.333333333333,17657.333333333332,5000.333333333333,5790.333333333333,7875.666666666667,612.6666666666666,4010.0,5171.666666666667,1764.3333333333333,4630.333333333333,5998.666666666667,1206.6666666666667,4587.0,11545.333333333334,1768.3333333333333,2586.6666666666665,3977.0
4890.333333333333,6685.333333333333,10098.333333333334,6350.333333333333,17827.55065027873,11482.333333333334,1587.6666666666667,2600.0,8650.666666666666,1756.3333333333333,9767.333333333334,10521.333333333334,578.6666666666666,3110.6666666666665,3385.0,1177.0,5969.666666666667,7526.666666666667,1536.6666666666667,6905.333333333333,14173.666666666666,1184.3333333333333,3138.6666666666665,8049.0
4714.333333333333,5342.666666666667,14614.666666666666,7055.333333333333,13693.333333333334,23999.666666666668,3538.3333333333335,4143.333333333333,15652.666666666666,2125.6666666666665,4246.666666666667,6047.0,934.6666666666666,4251.666666666667,5204.666666666667,1126.0,8910.0,6910.666666666667,2818.3333333333335,6633.666666666667,7126.666666666667,1512.3333333333333,8062.666666666667,5515.666666666667
6543.0,3150.3333333333335,15124.333333333334,9568.717126210531,13904.217316945394,19231.009387334187,2444.6666666666665,9942.0,11870.0,2809.0,5189.333333333333,3790.3333333333335,673.0,4453.666666666667,5733.666666666667,1276.0,4478.666666666667,7647.333333333333,2157.0,5007.666666666667,16608.666666666668,1337.3333333333333,6067.742058436076,13850.0
3821.6666666666665,12513.0,31609.0,12001.666666666666,17510.55065027873,24151.0,3151.3333333333335,6805.666666666667,11885.333333333334,3482.6666666666665,3858.0,2178.0,917.3333333333334,4474.666666666667,5344.333333333333,1775.0,6959.666666666667,6982.666666666667,2123.6666666666665,4861.666666666667,10603.666666666666,1427.6666666666667,3034.6666666666665,14106.009021123251
4123.0,6586.333333333333,25797.333333333332,6211.666666666667,12791.217316945394,20968.0,4660.666666666667,3418.6666666666665,16569.0,1848.0,5162.333333333333,10228.333333333334,802.3333333333334,3486.3333333333335,4749.0,2408.6666666666665,7670.666666666667,8640.333333333334,2326.3333333333335,2051.0,12683.0,1201.6666666666667,2951.3333333333335,11683.675687789917
4246.0,8646.0,7923.0,6850.333333333333,13477.666666666666,14769.666666666666,5306.666666666667,4893.333333333333,11142.0,2624.0,9594.333333333334,9721.666666666666,405.6666666666667,1838.0,5165.333333333333,867.0666859944662,7061.666666666667,6981.666666666667,952.0,10942.0,15874.333333333334,1097.3333333333333,6243.408725102742,5377.0
1677.3333333333333,12904.333333333334,26274.333333333332,9858.333333333334,11098.666666666666,34084.333333333336,4133.0,5677.666666666667,13066.0,242.66666666666666,8604.0,7990.333333333333,695.0,3873.3333333333335,9382.666666666666,541.3333333333334,6659.666666666667,6035.333333333333,2369.3333333333335,6796.333333333333,8327.333333333334,1151.6666666666667,4907.333333333333,8365.0
3080.6666666666665,6824.0,15335.333333333334,6127.0,28444.666666666668,28707.666666666668,3348.6666666666665,5848.333333333333,10358.0,4331.666666666667,5148.0,7297.333333333333,856.6666666666666,3274.0,6791.0,411.6666666666667,7939.491749445598,6231.0,587.6666666666666,4105.666666666667,9481.333333333334,2253.3333333333335,8596.666666666666,9455.0
2192.6666666666665,7121.333333333333,21999.666666666668,6365.666666666667,16920.0,16774.0,1822.3333333333333,8504.0,12553.666666666666,2973.0,5005.666666666667,8426.0,534.3333333333334,2747.3333333333335,5368.0,1179.0,8890.0,7097.666666666667,2650.6666666666665,5252.333333333333,12265.333333333334,895.3333333333334,3627.3333333333335,4874.666666666667
3239.3333333333335,8791.666666666666,36079.0,8457.666666666666,5109.333333333333,4490.0,157.0,6266.333333333333,13743.0,2030.3333333333333,11331.666666666666,5128.333333333333,602.6666666666666,4076.3333333333335,5713.333333333333,496.3333333333333,6192.0,7244.666666666667,1078.3333333333333,5756.0,8859.0,3006.6918074289956,2801.0,12003.009021123251
4115.666666666667,11508.0,15589.0,8018.333333333333,17569.333333333332,24726.333333333332,4219.0,9195.666666666666,16877.666666666668,3787.6666666666665,7160.333333333333,14765.333333333334,678.0,3685.6666666666665,8194.666666666666,209.33333333333334,5718.0,8658.333333333334,2470.3333333333335,5250.333333333333,9657.333333333334,1124.6666666666667,3157.0,9157.0
10809.0,8428.333333333334,20011.0,5089.333333333333,9773.333333333334,9818.333333333334,80.33333333333333,3538.0,9000.0,1649.3333333333333,6079.0,12212.333333333334,1339.0,4323.333333333333,1995.3333333333333,1239.0,6539.0,4978.666666666667,1986.6666666666667,6884.333333333333,5761.0,631.6666666666666,6023.0,6046.333333333333
13289.666666666666,6723.0,12943.666666666666,8326.333333333334,19670.0,23099.666666666668,2119.6666666666665,10815.666666666666,14052.333333333334,4283.0,3795.6666666666665,12406.333333333334,918.6666666666666,3588.6666666666665,2999.0,643.6666666666666,5344.666666666667,6968.333333333333,1025.3333333333333,7385.333333333333,9566.333333333334,1509.3333333333333,2699.6666666666665,8337.333333333334
9122.666666666666,8861.0,10269.666666666666,3908.0,18088.0,22250.666666666668,121.66666666666667,8506.666666666666,22516.333333333332,1143.3333333333333,4416.333333333333,6713.0,1046.6666666666667,3383.3333333333335,7992.333333333333,1126.3333333333333,6850.333333333333,11828.0,1457.0,10119.666666666666,14178.333333333334,2216.6666666666665,3505.0,9011.666666666666
5993.666666666667,12962.333333333334,14758.666666666666,5255.333333333333,17802.333333333332,20455.0,3012.0,4700.333333333333,13757.333333333334,2931.3333333333335,6960.333333333333,10275.0,1285.0,3517.3333333333335,7136.333333333333,334.3333333333333,7674.0,7905.0,1479.0,6812.0,8703.333333333334,1856.3584740956624,7860.0,7339.0
5275.333333333333,13605.333333333334,13789.0,11801.0,14330.0,39483.333333333336,4198.0,9155.0,6256.0,1298.3333333333333,5608.666666666667,9166.666666666666,655.3333333333334,1856.3333333333333,4054.6666666666665,662.7333526611328,6131.0,10086.0,952.0,6792.333333333333,10688.0,878.6666666666666,8429.07539176941,11263.009021123251
5242.333333333333,8987.0,22860.666666666668,7961.666666666667,20411.666666666668,18512.0,3766.6666666666665,7916.666666666667,5764.0,1891.0,2254.6666666666665,4599.333333333333,1011.6666666666666,4998.666666666667,7445.333333333333,1113.0,5101.825082778931,7183.0,704.6666666666666,5495.0,18380.0,2231.3333333333335,3939.3333333333335,3625.0
7727.0,12735.0,27105.0,4743.666666666667,22374.666666666668,23068.666666666668,1239.0,2603.0,10017.333333333334,2557.0,2859.6666666666665,6047.0,752.0,5346.333333333333,8287.333333333334,1763.0,4166.333333333333,4321.2002512613935,1746.6666666666667,4143.666666666667,8084.666666666667,855.3333333333334,10110.333333333334,12471.333333333334
3154.0,13299.666666666666,26707.333333333332,10365.666666666666,7011.333333333333,17449.0,4670.666666666667,5106.333333333333,21833.666666666668,1944.6666666666667,3865.3333333333335,7489.666666666667,264.0,5103.333333333333,3654.3333333333335,519.0,5268.333333333333,7992.333333333333,2055.3333333333335,4700.666666666667,12250.0,639.6666666666666,4187.666666666667,4963.666666666667
4755.333333333333,8045.333333333333,25006.333333333332,6601.0,21835.666666666668,23613.342720667522,3847.3333333333335,9734.333333333334,18874.0,3214.0,9901.0,17048.0,1272.6666666666667,2223.0,3716.6666666666665,475.6666666666667,4645.666666666667,9449.333333333334,1840.0,3922.6666666666665,13498.0,1340.0,3726.0,8244.333333333334
3032.0,8335.0,12822.333333333334,7710.333333333333,17228.76796722412,37861.0,4783.333333333333,7491.333333333333,5078.0,2659.0,3839.6666666666665,10270.333333333334,536.6666666666666,2286.3333333333335,3162.6666666666665,744.0,3376.6666666666665,7253.0,1670.3333333333333,7131.666666666667,8441.666666666666,1569.6666666666667,4680.0,12803.009021123251
5519.0,18416.0,22733.333333333332,4983.333333333333,11806.333333333334,12848.666666666666,2787.6666666666665,5177.0,17839.333333333332,2328.3333333333335,8066.666666666667,10960.0,850.0,2603.0,2823.0,1073.066685994466,4357.491749445598,6611.666666666667,1296.0,4293.666666666667,15382.0,908.6666666666666,2830.0,5678.333333333333
6606.666666666667,5851.333333333333,15467.0,4144.333333333333,11803.333333333334,23419.666666666668,1656.0,4147.666666666667,11134.0,1382.6666666666667,7034.666666666667,4103.666666666667,531.0,3940.0,5351.333333333333,659.0,5285.333333333333,4016.6666666666665,2137.6666666666665,5817.333333333333,9344.666666666666,1633.6666666666667,2606.0,9520.0
3678.6666666666665,6681.333333333333,14505.666666666666,11564.333333333334,7955.333333333333,15290.333333333334,2001.3333333333333,7164.0,6517.666666666667,2403.6666666666665,7222.0,1843.6666666666667,1208.0,4704.0,2991.3333333333335,2402.6666666666665,4663.666666666667,13039.333333333334,1505.6666666666667,5909.333333333333,9444.666666666666,1412.6666666666667,4770.666666666667,12634.333333333334
3460.6666666666665,9425.666666666666,36252.333333333336,11046.666666666666,18317.0,13310.666666666666,2431.6666666666665,10507.666666666666,4856.333333333333,2467.0,2850.0,10361.666666666666,754.6666666666666,6023.333333333333,5216.0,1394.0,9821.0,5270.333333333333,2811.3333333333335,10808.666666666666,9529.666666666666,2866.3333333333335,5204.333333333333,5858.666666666667
2794.0,8042.666666666667,15461.0,11420.333333333334,15909.666666666666,31581.666666666668,3052.0,3068.0,6238.333333333333,4675.666666666667,5553.0,7531.0,578.6666666666666,2327.3333333333335,3597.0,2119.0,5499.0,7308.666666666667,1209.3333333333333,7060.333333333333,8097.0,1151.0,3436.3333333333335,5537.0
3110.0,17175.0,2378.6666666666665,7974.666666666667,15446.0,44424.333333333336,3348.6666666666665,2753.0,8395.666666666666,1964.3333333333333,2831.3333333333335,14562.333333333334,345.6666666666667,3478.6666666666665,4004.3333333333335,1057.6666666666667,6951.666666666667,7794.0,1672.0,4935.333333333333,7208.333333333333,475.6666666666667,3191.3333333333335,8829.333333333334
3373.0,10670.0,26321.0,10644.333333333334,22957.333333333332,41425.333333333336,914.0,4108.0,7288.666666666667,941.6666666666666,8427.666666666666,9347.0,1046.6666666666667,2794.3333333333335,3626.3333333333335,1751.3333333333333,5708.333333333333,6678.100125630696,1666.3333333333333,6540.0,8756.333333333334,377.0,4003.3333333333335,9072.0
2865.0,17489.0,20650.666666666668,12799.666666666666,6464.333333333333,19962.666666666668,3564.6666666666665,8800.333333333334,10940.333333333334,868.6666666666666,7896.333333333333,12998.333333333334,348.3333333333333,2406.0,4164.333333333333,1884.6666666666667,2751.0,9356.0,1181.6666666666667,7350.666666666667,12195.333333333334,1724.3333333333333,2762.0,13571.333333333334
5080.0,16860.0,9731.0,7785.333333333333,7808.0,8866.666666666666,4292.333333333333,10751.333333333334,5847.0,2641.0,2822.0,12329.0,350.6666666666667,3873.3333333333335,7552.333333333333,530.6666666666666,7301.0,10049.0,2657.0,8276.333333333334,11931.333333333334,849.3333333333334,4112.666666666667,13076.0
8535.0,10662.666666666666,27708.666666666668,8378.666666666666,11664.666666666666,12519.0,2417.3333333333335,8596.0,5618.0,2601.6666666666665,6743.333333333333,17008.0,792.3333333333334,4096.333333333333,4350.333333333333,648.3333333333334,4748.0,9374.666666666666,1466.0,6345.333333333333,4694.0,1867.6666666666667,3747.3333333333335,5748.333333333333
2311.6666666666665,5683.0,28813.333333333332,8077.0,11638.666666666666,32580.676054000854,2381.0,4727.0,4824.666666666667,3672.0,2536.6666666666665,10136.0,519.3333333333334,3149.6666666666665,2937.0,509.3333333333333,3376.6666666666665,7315.666666666667,2130.0,8851.333333333334,4524.333333333333,1836.6666666666667,8175.742058436076,11343.675687789917
