sub,group,hemi,roi,cond,roi_size,mean_act,volume,sum_selec
sub-spaceloc1006,control,right,ventral_visual_cortex,object,431106,3.674495220184326,25540.0,93846.609375
sub-spaceloc1006,control,right,hemi,space,785594,4.968210220336914,117514.0,583834.25
sub-spaceloc1006,control,right,hemi,feat,785594,4.57562255859375,123015.0,562870.1875
sub-spaceloc1006,control,right,hemi,tool,785594,4.539237022399902,40679.0,184651.625
sub-spaceloc1006,control,right,hemi,non_tool,785594,5.145672798156738,43994.0,226378.71875
sub-spaceloc1006,control,right,hemi,object,785594,3.5420210361480713,34333.0,121608.2109375
sub-spaceloc1007,control,left,dorsal_visual_cortex,space,56677,6.521711349487305,18838.0,122856.0
sub-spaceloc1007,control,left,dorsal_visual_cortex,feat,56677,5.848793983459473,15253.0,89211.65625
sub-spaceloc1007,control,left,dorsal_visual_cortex,tool,56677,6.307559967041016,22318.0,140772.125
sub-spaceloc1007,control,left,dorsal_visual_cortex,non_tool,56677,5.597469806671143,22884.0,128092.5
sub-spaceloc1007,control,left,dorsal_visual_cortex,object,56677,4.865017890930176,11174.0,54361.7109375
sub-spaceloc1007,control,left,ventral_visual_cortex,space,360789,5.4451446533203125,40916.0,222793.546875
sub-spaceloc1007,control,left,ventral_visual_cortex,feat,360789,5.160787105560303,33016.0,170388.546875
sub-spaceloc1007,control,left,ventral_visual_cortex,tool,360789,5.744492530822754,54763.0,314585.65625
sub-spaceloc1007,control,left,ventral_visual_cortex,non_tool,360789,5.383055210113525,61049.0,328630.125
sub-spaceloc1007,control,left,ventral_visual_cortex,object,360789,4.574329376220703,26858.0,122857.3359375
sub-spaceloc1007,control,left,hemi,space,662780,5.094417572021484,60438.0,307896.40625
sub-spaceloc1007,control,left,hemi,feat,662780,4.8757405281066895,46097.0,224757.015625
sub-spaceloc1007,control,left,hemi,tool,662780,5.2323503494262695,78738.0,411984.8125
sub-spaceloc1007,control,left,hemi,non_tool,662780,4.918024063110352,90409.0,444633.625
sub-spaceloc1007,control,left,hemi,object,662780,4.3597187995910645,32393.0,141224.375
sub-spaceloc1007,control,right,dorsal_visual_cortex,space,54960,6.871657848358154,21656.0,148812.625
sub-spaceloc1007,control,right,dorsal_visual_cortex,feat,54960,6.095129489898682,15915.0,97003.984375
sub-spaceloc1007,control,right,dorsal_visual_cortex,tool,54960,6.437864303588867,18860.0,121418.1171875
sub-spaceloc1007,control,right,dorsal_visual_cortex,non_tool,54960,6.008932590484619,17280.0,103834.3515625
sub-spaceloc1007,control,right,dorsal_visual_cortex,object,54960,4.649734020233154,11924.0,55443.4296875
sub-spaceloc1007,control,right,ventral_visual_cortex,space,363521,6.299999237060547,56150.0,353744.96875
sub-spaceloc1007,control,right,ventral_visual_cortex,feat,363521,6.035150527954102,44553.0,268884.0625
sub-spaceloc1007,control,right,ventral_visual_cortex,tool,363521,6.395199298858643,52120.0,333317.78125
sub-spaceloc1007,control,right,ventral_visual_cortex,non_tool,363521,5.893517017364502,55204.0,325345.71875
sub-spaceloc1007,control,right,ventral_visual_cortex,object,363521,4.7457098960876465,32466.0,154074.21875
sub-spaceloc1007,control,right,hemi,space,662749,5.799769878387451,81887.0,474925.75
sub-spaceloc1007,control,right,hemi,feat,662749,5.585958480834961,61485.0,343452.65625
sub-spaceloc1007,control,right,hemi,tool,662749,5.7983293533325195,70260.0,407390.625
sub-spaceloc1007,control,right,hemi,non_tool,662749,5.3514933586120605,75237.0,402630.3125
sub-spaceloc1007,control,right,hemi,object,662749,4.49350643157959,39787.0,178783.140625
sub-spaceloc1008,control,left,dorsal_visual_cortex,space,60835,6.349389553070068,9783.0,62116.078125
sub-spaceloc1008,control,left,dorsal_visual_cortex,feat,60835,6.382862091064453,8662.0,55288.3515625
sub-spaceloc1008,control,left,dorsal_visual_cortex,tool,60835,6.455620288848877,10410.0,67203.0078125
sub-spaceloc1008,control,left,dorsal_visual_cortex,non_tool,60835,6.473291397094727,13467.0,87175.8125
sub-spaceloc1008,control,left,dorsal_visual_cortex,object,60835,5.140866756439209,3860.0,19843.74609375
sub-spaceloc1008,control,left,ventral_visual_cortex,space,392742,6.321594715118408,23314.0,147381.65625
sub-spaceloc1008,control,left,ventral_visual_cortex,feat,392742,6.475090026855469,21917.0,141914.546875
sub-spaceloc1008,control,left,ventral_visual_cortex,tool,392742,6.602548122406006,34588.0,228368.9375
sub-spaceloc1008,control,left,ventral_visual_cortex,non_tool,392742,5.895830154418945,60973.0,359486.4375
sub-spaceloc1008,control,left,ventral_visual_cortex,object,392742,5.1159443855285645,12350.0,63181.9140625
sub-spaceloc1008,control,left,hemi,space,723009,6.021592617034912,30022.0,180780.25
sub-spaceloc1008,control,left,hemi,feat,723009,6.170120716094971,27791.0,171473.828125
sub-spaceloc1008,control,left,hemi,tool,723009,6.112700462341309,44484.0,271917.375
sub-spaceloc1008,control,left,hemi,non_tool,723009,5.2329912185668945,91970.0,481278.21875
sub-spaceloc1008,control,left,hemi,object,723009,4.962357044219971,13792.0,68440.828125
sub-spaceloc1008,control,right,dorsal_visual_cortex,space,62381,6.600094318389893,11137.0,73505.25
sub-spaceloc1008,control,right,dorsal_visual_cortex,feat,62381,6.678662300109863,9172.0,61256.69140625
sub-spaceloc1008,control,right,dorsal_visual_cortex,tool,62381,6.84018087387085,11718.0,80153.2421875
sub-spaceloc1008,control,right,dorsal_visual_cortex,non_tool,62381,7.2203049659729,14199.0,102521.109375
sub-spaceloc1008,control,right,dorsal_visual_cortex,object,62381,4.862276077270508,3680.0,17893.17578125
sub-spaceloc1008,control,right,ventral_visual_cortex,space,413134,6.079362392425537,26328.0,160057.453125
sub-spaceloc1008,control,right,ventral_visual_cortex,feat,413134,6.2348127365112305,23986.0,149548.21875
sub-spaceloc1008,control,right,ventral_visual_cortex,tool,413134,6.39089822769165,36052.0,230404.65625
sub-spaceloc1008,control,right,ventral_visual_cortex,non_tool,413134,6.17081880569458,59244.0,365584.0
sub-spaceloc1008,control,right,ventral_visual_cortex,object,413134,4.6060099601745605,11364.0,52342.69921875
sub-spaceloc1008,control,right,hemi,space,756562,5.817032337188721,33387.0,194213.265625
sub-spaceloc1008,control,right,hemi,feat,756562,5.952416896820068,29792.0,177334.40625
sub-spaceloc1008,control,right,hemi,tool,756562,5.977081298828125,44388.0,265310.6875
sub-spaceloc1008,control,right,hemi,non_tool,756562,5.46011209487915,84466.0,461193.8125
sub-spaceloc1008,control,right,hemi,object,756562,4.5039262771606445,12100.0,54497.5078125
sub-spaceloc1009,control,left,dorsal_visual_cortex,space,60217,7.1599225997924805,24709.0,176914.53125
sub-spaceloc1009,control,left,dorsal_visual_cortex,feat,60217,6.29374885559082,16994.0,106955.96875
sub-spaceloc1009,control,left,dorsal_visual_cortex,tool,60217,6.13167142868042,17150.0,105158.1640625
sub-spaceloc1009,control,left,dorsal_visual_cortex,non_tool,60217,6.421592712402344,12811.0,82267.0234375
sub-spaceloc1009,control,left,dorsal_visual_cortex,object,60217,4.831671714782715,5799.0,28018.865234375
sub-spaceloc1009,control,left,ventral_visual_cortex,space,401325,6.3073015213012695,63320.0,399378.34375
sub-spaceloc1009,control,left,ventral_visual_cortex,feat,401325,6.050301551818848,46774.0,282996.8125
sub-spaceloc1009,control,left,ventral_visual_cortex,tool,401325,6.310328483581543,48416.0,305520.875
sub-spaceloc1009,control,left,ventral_visual_cortex,non_tool,401325,6.5931715965271,45547.0,300299.1875
sub-spaceloc1009,control,left,ventral_visual_cortex,object,401325,4.834944248199463,22637.0,109448.6328125
sub-spaceloc1009,control,left,hemi,space,736980,5.867337226867676,94599.0,555044.25
sub-spaceloc1009,control,left,hemi,feat,736980,5.600820064544678,66083.0,370119.0
sub-spaceloc1009,control,left,hemi,tool,736980,5.898458480834961,63610.0,375200.9375
sub-spaceloc1009,control,left,hemi,non_tool,736980,6.27105712890625,56783.0,356089.4375
sub-spaceloc1009,control,left,hemi,object,736980,4.691990375518799,25231.0,118383.609375
sub-spaceloc1009,control,right,dorsal_visual_cortex,space,60076,6.724785327911377,27671.0,186081.53125
sub-spaceloc1009,control,right,dorsal_visual_cortex,feat,60076,6.104926109313965,17538.0,107068.1953125
sub-spaceloc1009,control,right,dorsal_visual_cortex,tool,60076,6.064253330230713,19100.0,115827.2421875
sub-spaceloc1009,control,right,dorsal_visual_cortex,non_tool,60076,6.9564666748046875,16355.0,113773.015625
sub-spaceloc1009,control,right,dorsal_visual_cortex,object,60076,4.862931728363037,6317.0,30719.138671875
sub-spaceloc1009,control,right,ventral_visual_cortex,space,403168,5.9778900146484375,65208.0,389806.25
sub-spaceloc1009,control,right,ventral_visual_cortex,feat,403168,5.718045234680176,44841.0,256402.859375
sub-spaceloc1009,control,right,ventral_visual_cortex,tool,403168,6.391251087188721,47593.0,304178.8125
sub-spaceloc1009,control,right,ventral_visual_cortex,non_tool,403168,6.784231185913086,46019.0,312203.53125
sub-spaceloc1009,control,right,ventral_visual_cortex,object,403168,4.901253700256348,22003.0,107842.28125
sub-spaceloc1009,control,right,hemi,space,735949,5.566707134246826,98403.0,547780.6875
sub-spaceloc1009,control,right,hemi,feat,735949,5.317091464996338,63464.0,337443.90625
sub-spaceloc1009,control,right,hemi,tool,735949,5.853222846984863,62123.0,363619.75
sub-spaceloc1009,control,right,hemi,non_tool,735949,6.373409271240234,58053.0,369995.53125
sub-spaceloc1009,control,right,hemi,object,735949,4.770938396453857,23740.0,113262.078125
sub-spaceloc1010,control,left,dorsal_visual_cortex,space,56016,7.907407760620117,19882.0,157215.078125
sub-spaceloc1010,control,left,dorsal_visual_cortex,feat,56016,7.347651481628418,18239.0,134013.8125
sub-spaceloc1010,control,left,dorsal_visual_cortex,tool,56016,6.3087921142578125,12336.0,77825.2578125
sub-spaceloc1010,control,left,dorsal_visual_cortex,non_tool,56016,6.82710599899292,14830.0,101245.984375
sub-spaceloc1010,control,left,dorsal_visual_cortex,object,56016,4.145665645599365,7761.0,32174.509765625
sub-spaceloc1010,control,left,ventral_visual_cortex,space,373151,6.517870903015137,63978.0,417000.34375
sub-spaceloc1010,control,left,ventral_visual_cortex,feat,373151,6.173620700836182,62723.0,387228.0
sub-spaceloc1010,control,left,ventral_visual_cortex,tool,373151,6.275933265686035,42297.0,265453.15625
sub-spaceloc1010,control,left,ventral_visual_cortex,non_tool,373151,6.533483028411865,49469.0,323204.875
sub-spaceloc1010,control,left,ventral_visual_cortex,object,373151,4.496315956115723,38227.0,171880.671875
sub-spaceloc1010,control,left,hemi,space,686529,6.138820648193359,98757.0,606251.5
sub-spaceloc1010,control,left,hemi,feat,686529,5.755009174346924,96007.0,552521.1875
sub-spaceloc1010,control,left,hemi,tool,686529,5.885753154754639,55245.0,325158.4375
sub-spaceloc1010,control,left,hemi,non_tool,686529,6.032637596130371,67791.0,408958.53125
sub-spaceloc1010,control,left,hemi,object,686529,4.194795608520508,51885.0,217646.96875
sub-spaceloc1010,control,right,dorsal_visual_cortex,space,55494,8.279990196228027,23917.0,198032.53125
sub-spaceloc1010,control,right,dorsal_visual_cortex,feat,55494,6.84718132019043,19281.0,132020.5
sub-spaceloc1010,control,right,dorsal_visual_cortex,tool,55494,5.889589786529541,10820.0,63725.359375
sub-spaceloc1010,control,right,dorsal_visual_cortex,non_tool,55494,6.139223098754883,13351.0,81964.765625
sub-spaceloc1010,control,right,dorsal_visual_cortex,object,55494,4.008236408233643,3855.0,15451.751953125
sub-spaceloc1010,control,right,ventral_visual_cortex,space,360836,6.66314697265625,70949.0,472743.625
sub-spaceloc1010,control,right,ventral_visual_cortex,feat,360836,5.979398250579834,65247.0,390137.8125
sub-spaceloc1010,control,right,ventral_visual_cortex,tool,360836,6.0116448402404785,39018.0,234562.359375
sub-spaceloc1010,control,right,ventral_visual_cortex,non_tool,360836,6.102258205413818,49534.0,302269.25
sub-spaceloc1010,control,right,ventral_visual_cortex,object,360836,4.2770514488220215,26699.0,114192.9921875
sub-spaceloc1010,control,right,hemi,space,658382,6.3864946365356445,108415.0,692391.8125
sub-spaceloc1010,control,right,hemi,feat,658382,5.658316135406494,99707.0,564173.75
sub-spaceloc1010,control,right,hemi,tool,658382,5.570960998535156,50721.0,282564.71875
sub-spaceloc1010,control,right,hemi,non_tool,658382,5.619839191436768,68779.0,386526.90625
sub-spaceloc1010,control,right,hemi,object,658382,4.007100582122803,33163.0,132887.46875
sub-spaceloc1011,control,left,dorsal_visual_cortex,space,55076,7.36211633682251,18175.0,133806.46875
sub-spaceloc1011,control,left,dorsal_visual_cortex,feat,55076,6.402953147888184,13489.0,86369.4375
sub-spaceloc1011,control,left,dorsal_visual_cortex,tool,55076,6.166355133056641,11280.0,69556.484375
sub-spaceloc1011,control,left,dorsal_visual_cortex,non_tool,55076,7.81283712387085,9940.0,77659.6015625
sub-spaceloc1011,control,left,dorsal_visual_cortex,object,55076,4.451155662536621,6754.0,30063.10546875
sub-spaceloc1011,control,left,ventral_visual_cortex,space,370840,6.51746129989624,53908.0,351343.3125
sub-spaceloc1011,control,left,ventral_visual_cortex,feat,370840,6.1661601066589355,40555.0,250068.625
sub-spaceloc1011,control,left,ventral_visual_cortex,tool,370840,6.499794960021973,35891.0,233284.140625
sub-spaceloc1011,control,left,ventral_visual_cortex,non_tool,370840,7.842745780944824,35907.0,281609.46875
sub-spaceloc1011,control,left,ventral_visual_cortex,object,370840,5.184570789337158,25325.0,131299.25
sub-spaceloc1011,control,left,hemi,space,682878,5.986723899841309,83708.0,501136.6875
sub-spaceloc1011,control,left,hemi,feat,682878,5.705639362335205,59304.0,338367.25
sub-spaceloc1011,control,left,hemi,tool,682878,5.990094184875488,47681.0,285613.6875
sub-spaceloc1011,control,left,hemi,non_tool,682878,7.344722270965576,45520.0,334331.75
sub-spaceloc1011,control,left,hemi,object,682878,4.892191410064697,31442.0,153820.28125
sub-spaceloc1011,control,right,dorsal_visual_cortex,space,56213,7.752167224884033,21656.0,167880.9375
sub-spaceloc1011,control,right,dorsal_visual_cortex,feat,56213,7.239253997802734,14971.0,108378.875
sub-spaceloc1011,control,right,dorsal_visual_cortex,tool,56213,6.005640029907227,13276.0,79730.875
sub-spaceloc1011,control,right,dorsal_visual_cortex,non_tool,56213,7.650392055511475,11244.0,86021.0078125
sub-spaceloc1011,control,right,dorsal_visual_cortex,object,56213,4.469921112060547,6482.0,28974.02734375
sub-spaceloc1011,control,right,ventral_visual_cortex,space,370368,6.945888996124268,65690.0,456275.4375
sub-spaceloc1011,control,right,ventral_visual_cortex,feat,370368,6.616099834442139,50462.0,333861.625
sub-spaceloc1011,control,right,ventral_visual_cortex,tool,370368,6.025978088378906,40741.0,245504.375
sub-spaceloc1011,control,right,ventral_visual_cortex,non_tool,370368,7.340266704559326,37715.0,276838.15625
sub-spaceloc1011,control,right,ventral_visual_cortex,object,370368,4.88702392578125,24600.0,120220.7890625
sub-spaceloc1011,control,right,hemi,space,677423,6.3780999183654785,104726.0,667952.875
sub-spaceloc1011,control,right,hemi,feat,677423,6.054686069488525,76630.0,463970.59375
sub-spaceloc1011,control,right,hemi,tool,677423,5.494513511657715,56231.0,308962.0
sub-spaceloc1011,control,right,hemi,non_tool,677423,6.810736656188965,49235.0,335326.625
sub-spaceloc1011,control,right,hemi,object,677423,4.6406354904174805,30144.0,139887.3125
sub-spaceloc1012,control,left,dorsal_visual_cortex,space,56618,6.541765213012695,18036.0,117987.2734375
sub-spaceloc1012,control,left,dorsal_visual_cortex,feat,56618,7.013616561889648,17692.0,124084.90625
sub-spaceloc1012,control,left,dorsal_visual_cortex,tool,56618,5.370639801025391,11160.0,59936.33984375
sub-spaceloc1012,control,left,dorsal_visual_cortex,non_tool,56618,6.431338787078857,8659.0,55688.9609375
sub-spaceloc1012,control,left,dorsal_visual_cortex,object,56618,3.038057327270508,2808.0,8530.865234375
sub-spaceloc1012,control,left,ventral_visual_cortex,space,357859,5.588692665100098,50340.0,281334.78125
sub-spaceloc1012,control,left,ventral_visual_cortex,feat,357859,6.00386381149292,55303.0,332031.6875
sub-spaceloc1012,control,left,ventral_visual_cortex,tool,357859,5.317777633666992,35597.0,189296.9375
sub-spaceloc1012,control,left,ventral_visual_cortex,non_tool,357859,5.702610015869141,38458.0,219310.96875
sub-spaceloc1012,control,left,ventral_visual_cortex,object,357859,3.755051374435425,19858.0,74567.8125
sub-spaceloc1012,control,left,hemi,space,659349,5.243645668029785,77131.0,404447.625
sub-spaceloc1012,control,left,hemi,feat,659349,5.5739970207214355,86300.0,481035.9375
sub-spaceloc1012,control,left,hemi,tool,659349,4.89018440246582,47723.0,233374.265625
sub-spaceloc1012,control,left,hemi,non_tool,659349,5.209121227264404,51489.0,268212.4375
sub-spaceloc1012,control,left,hemi,object,659349,3.552330493927002,26779.0,95127.859375
sub-spaceloc1012,control,right,dorsal_visual_cortex,space,54319,5.7135329246521,15643.0,89376.796875
sub-spaceloc1012,control,right,dorsal_visual_cortex,feat,54319,6.039362907409668,14076.0,85010.0703125
sub-spaceloc1012,control,right,dorsal_visual_cortex,tool,54319,4.465143203735352,7245.0,32349.962890625
sub-spaceloc1012,control,right,dorsal_visual_cortex,non_tool,54319,4.825541973114014,6562.0,31665.20703125
sub-spaceloc1012,control,right,dorsal_visual_cortex,object,54319,2.9987566471099854,1716.0,5145.8662109375
sub-spaceloc1012,control,right,ventral_visual_cortex,space,354190,4.970142364501953,44710.0,222215.0625
sub-spaceloc1012,control,right,ventral_visual_cortex,feat,354190,5.181910991668701,49697.0,257525.4375
sub-spaceloc1012,control,right,ventral_visual_cortex,tool,354190,4.65028715133667,27871.0,129608.15625
sub-spaceloc1012,control,right,ventral_visual_cortex,non_tool,354190,5.101241111755371,32139.0,163948.78125
sub-spaceloc1012,control,right,ventral_visual_cortex,object,354190,3.4305198192596436,13771.0,47241.6875
sub-spaceloc1012,control,right,hemi,space,645716,4.819052696228027,67945.0,327430.53125
sub-spaceloc1012,control,right,hemi,feat,645716,5.012699127197266,75776.0,379842.28125
sub-spaceloc1012,control,right,hemi,tool,645716,4.400190353393555,36860.0,162191.015625
sub-spaceloc1012,control,right,hemi,non_tool,645716,4.769933223724365,43001.0,205111.890625
sub-spaceloc1012,control,right,hemi,object,645716,3.3147096633911133,18623.0,61729.8359375
sub-spaceloc2013,control,left,dorsal_visual_cortex,space,53965,6.2892746925354,15802.0,99383.1171875
sub-spaceloc2013,control,left,dorsal_visual_cortex,feat,53965,5.738184452056885,14301.0,82061.7734375
sub-spaceloc2013,control,left,dorsal_visual_cortex,tool,53965,5.69484806060791,12966.0,73839.3984375
sub-spaceloc2013,control,left,dorsal_visual_cortex,non_tool,53965,6.278711318969727,14126.0,88693.078125
sub-spaceloc2013,control,left,dorsal_visual_cortex,object,53965,3.887943744659424,6078.0,23630.921875
sub-spaceloc2013,control,left,ventral_visual_cortex,space,343148,5.4593825340271,52490.0,286563.0
sub-spaceloc2013,control,left,ventral_visual_cortex,feat,343148,5.022973537445068,47257.0,237370.65625
sub-spaceloc2013,control,left,ventral_visual_cortex,tool,343148,5.302647590637207,40382.0,214131.515625
sub-spaceloc2013,control,left,ventral_visual_cortex,non_tool,343148,5.450741291046143,46360.0,252696.375
sub-spaceloc2013,control,left,ventral_visual_cortex,object,343148,4.068260669708252,22898.0,93155.03125
sub-spaceloc2013,control,left,hemi,space,628577,5.162060260772705,77457.0,399837.6875
sub-spaceloc2013,control,left,hemi,feat,628577,4.713720798492432,68929.0,324912.0625
sub-spaceloc2013,control,left,hemi,tool,628577,5.027907371520996,52744.0,265191.9375
sub-spaceloc2013,control,left,hemi,non_tool,628577,5.060220718383789,62445.0,315985.46875
sub-spaceloc2013,control,left,hemi,object,628577,3.912360668182373,28004.0,109561.75
sub-spaceloc2013,control,right,dorsal_visual_cortex,space,52926,6.374626159667969,24487.0,156095.46875
sub-spaceloc2013,control,right,dorsal_visual_cortex,feat,52926,5.692991256713867,21494.0,122365.15625
sub-spaceloc2013,control,right,dorsal_visual_cortex,tool,52926,5.866309642791748,11338.0,66512.21875
sub-spaceloc2013,control,right,dorsal_visual_cortex,non_tool,52926,5.756418704986572,12157.0,69980.78125
sub-spaceloc2013,control,right,dorsal_visual_cortex,object,52926,3.8534278869628906,5093.0,19625.5078125
sub-spaceloc2013,control,right,ventral_visual_cortex,space,352371,5.911799430847168,67456.0,398786.34375
sub-spaceloc2013,control,right,ventral_visual_cortex,feat,352371,5.480699062347412,60236.0,330135.375
sub-spaceloc2013,control,right,ventral_visual_cortex,tool,352371,5.508678913116455,39693.0,218656.0
sub-spaceloc2013,control,right,ventral_visual_cortex,non_tool,352371,5.573489665985107,47573.0,265147.625
sub-spaceloc2013,control,right,ventral_visual_cortex,object,352371,4.005673885345459,19509.0,78146.6953125
sub-spaceloc2013,control,right,hemi,space,642687,5.500489234924316,103200.0,567650.5
sub-spaceloc2013,control,right,hemi,feat,642687,5.105670928955078,90548.0,462308.28125
sub-spaceloc2013,control,right,hemi,tool,642687,5.159938812255859,52091.0,268786.375
sub-spaceloc2013,control,right,hemi,non_tool,642687,5.199948310852051,65737.0,341829.0
sub-spaceloc2013,control,right,hemi,object,642687,3.8483288288116455,24123.0,92833.234375
sub-spaceloc2014,control,left,dorsal_visual_cortex,space,56920,6.206270217895508,20700.0,128469.796875
sub-spaceloc2014,control,left,dorsal_visual_cortex,feat,56920,5.723258018493652,21563.0,123410.609375
sub-spaceloc2014,control,left,dorsal_visual_cortex,tool,56920,5.35519552230835,16472.0,88210.78125
sub-spaceloc2014,control,left,dorsal_visual_cortex,non_tool,56920,6.093491554260254,21519.0,131125.84375
sub-spaceloc2014,control,left,dorsal_visual_cortex,object,56920,3.8397371768951416,14199.0,54520.4296875
sub-spaceloc2014,control,left,ventral_visual_cortex,space,365264,5.185214996337891,59004.0,305948.4375
sub-spaceloc2014,control,left,ventral_visual_cortex,feat,365264,4.750304222106934,62313.0,296005.71875
sub-spaceloc2014,control,left,ventral_visual_cortex,tool,365264,4.525683879852295,57490.0,260181.578125
sub-spaceloc2014,control,left,ventral_visual_cortex,non_tool,365264,4.711180210113525,100508.0,473511.28125
sub-spaceloc2014,control,left,ventral_visual_cortex,object,365264,3.7821147441864014,37298.0,141065.3125
sub-spaceloc2014,control,left,hemi,space,671040,4.8719658851623535,89788.0,437444.0625
sub-spaceloc2014,control,left,hemi,feat,671040,4.467970848083496,97097.0,433826.5625
sub-spaceloc2014,control,left,hemi,tool,671040,4.177690029144287,89327.0,373180.53125
sub-spaceloc2014,control,left,hemi,non_tool,671040,4.356290817260742,170800.0,744054.4375
sub-spaceloc2014,control,left,hemi,object,671040,3.585625410079956,55907.0,200461.5625
sub-spaceloc2014,control,right,dorsal_visual_cortex,space,57730,6.110517978668213,23961.0,146414.125
sub-spaceloc2014,control,right,dorsal_visual_cortex,feat,57730,5.560733318328857,24129.0,134174.9375
sub-spaceloc2014,control,right,dorsal_visual_cortex,tool,57730,4.89529275894165,19457.0,95247.7109375
sub-spaceloc2014,control,right,dorsal_visual_cortex,non_tool,57730,5.696540355682373,25307.0,144162.34375
sub-spaceloc2014,control,right,dorsal_visual_cortex,object,57730,3.736999750137329,17303.0,64661.3046875
sub-spaceloc2014,control,right,ventral_visual_cortex,space,375255,5.273690700531006,56010.0,295379.40625
sub-spaceloc2014,control,right,ventral_visual_cortex,feat,375255,4.829987049102783,58102.0,280631.90625
sub-spaceloc2014,control,right,ventral_visual_cortex,tool,375255,4.391005516052246,52253.0,229443.203125
sub-spaceloc2014,control,right,ventral_visual_cortex,non_tool,375255,4.674806118011475,101736.0,475596.0625
sub-spaceloc2014,control,right,ventral_visual_cortex,object,375255,3.742286443710327,38510.0,144115.453125
sub-spaceloc2014,control,right,hemi,space,690069,4.9686360359191895,86662.0,430591.9375
sub-spaceloc2014,control,right,hemi,feat,690069,4.594775199890137,91147.0,418799.96875
sub-spaceloc2014,control,right,hemi,tool,690069,4.027163028717041,81187.0,326953.28125
sub-spaceloc2014,control,right,hemi,non_tool,690069,4.305791854858398,175237.0,754534.0625
sub-spaceloc2014,control,right,hemi,object,690069,3.524247646331787,56440.0,198908.53125
sub-spaceloc2015,control,left,dorsal_visual_cortex,space,51138,7.029743671417236,15244.0,107161.4140625
sub-spaceloc2015,control,left,dorsal_visual_cortex,feat,51138,6.294182300567627,10965.0,69015.7109375
sub-spaceloc2015,control,left,dorsal_visual_cortex,tool,51138,5.826491832733154,18034.0,105074.953125
sub-spaceloc2015,control,left,dorsal_visual_cortex,non_tool,51138,7.169898986816406,11845.0,84927.453125
sub-spaceloc2015,control,left,dorsal_visual_cortex,object,51138,3.8824832439422607,5861.0,22755.234375
sub-spaceloc2015,control,left,ventral_visual_cortex,space,340843,5.900866508483887,43769.0,258275.03125
sub-spaceloc2015,control,left,ventral_visual_cortex,feat,340843,5.434050559997559,30884.0,167825.21875
sub-spaceloc2015,control,left,ventral_visual_cortex,tool,340843,4.8713812828063965,60729.0,295834.125
sub-spaceloc2015,control,left,ventral_visual_cortex,non_tool,340843,5.480340480804443,49148.0,269347.78125
sub-spaceloc2015,control,left,ventral_visual_cortex,object,340843,3.779116630554199,18680.0,70593.8984375
sub-spaceloc2015,control,left,hemi,space,626880,5.523698806762695,62646.0,346037.625
sub-spaceloc2015,control,left,hemi,feat,626880,5.1612067222595215,41705.0,215248.125
sub-spaceloc2015,control,left,hemi,tool,626880,4.463869094848633,91050.0,406435.28125
sub-spaceloc2015,control,left,hemi,non_tool,626880,5.032698631286621,68079.0,342621.09375
sub-spaceloc2015,control,left,hemi,object,626880,3.6970012187957764,21397.0,79104.734375
sub-spaceloc2015,control,right,dorsal_visual_cortex,space,49347,7.3893046379089355,15361.0,113507.109375
sub-spaceloc2015,control,right,dorsal_visual_cortex,feat,49347,6.926070690155029,10562.0,73153.15625
sub-spaceloc2015,control,right,dorsal_visual_cortex,tool,49347,5.4015045166015625,18181.0,98204.75
sub-spaceloc2015,control,right,dorsal_visual_cortex,non_tool,49347,6.513540267944336,12262.0,79869.03125
sub-spaceloc2015,control,right,dorsal_visual_cortex,object,49347,4.278763294219971,4598.0,19673.75390625
sub-spaceloc2015,control,right,ventral_visual_cortex,space,337922,6.245096206665039,50299.0,314122.09375
sub-spaceloc2015,control,right,ventral_visual_cortex,feat,337922,6.216728210449219,34664.0,215496.671875
sub-spaceloc2015,control,right,ventral_visual_cortex,tool,337922,4.88742733001709,64639.0,315918.40625
sub-spaceloc2015,control,right,ventral_visual_cortex,non_tool,337922,5.564027309417725,56265.0,313060.0
sub-spaceloc2015,control,right,ventral_visual_cortex,object,337922,4.146124839782715,14802.0,61370.94140625
sub-spaceloc2015,control,right,hemi,space,619142,5.834901332855225,75141.0,438440.3125
sub-spaceloc2015,control,right,hemi,feat,619142,5.9508514404296875,48211.0,286896.5
sub-spaceloc2015,control,right,hemi,tool,619142,4.463673114776611,99762.0,445304.96875
sub-spaceloc2015,control,right,hemi,non_tool,619142,5.040401458740234,85056.0,428716.40625
sub-spaceloc2015,control,right,hemi,object,619142,4.063506603240967,17799.0,72326.3515625
sub-spaceloc2016,control,left,dorsal_visual_cortex,space,61388,7.110138416290283,21734.0,154531.75
sub-spaceloc2016,control,left,dorsal_visual_cortex,feat,61388,6.284313201904297,16771.0,105394.21875
sub-spaceloc2016,control,left,dorsal_visual_cortex,tool,61388,6.072121620178223,19218.0,116694.03125
sub-spaceloc2016,control,left,dorsal_visual_cortex,non_tool,61388,5.812299728393555,23580.0,137054.03125
sub-spaceloc2016,control,left,dorsal_visual_cortex,object,61388,4.0839643478393555,9182.0,37498.9609375
sub-spaceloc2016,control,left,ventral_visual_cortex,space,376527,6.748131275177002,58581.0,395312.28125
sub-spaceloc2016,control,left,ventral_visual_cortex,feat,376527,6.419412136077881,50139.0,321862.90625
sub-spaceloc2016,control,left,ventral_visual_cortex,tool,376527,6.195235729217529,59125.0,366293.3125
