word_left_hemi,word_left_dorsal_visual_cortex,word_left_ventral_visual_cortex,word_right_hemi,word_right_dorsal_visual_cortex,word_right_ventral_visual_cortex,face_left_hemi,face_left_dorsal_visual_cortex,face_left_ventral_visual_cortex,face_right_hemi,face_right_dorsal_visual_cortex,face_right_ventral_visual_cortex,tool_left_hemi,tool_left_dorsal_visual_cortex,tool_left_ventral_visual_cortex,tool_right_hemi,tool_right_dorsal_visual_cortex,tool_right_ventral_visual_cortex,space_left_hemi,space_left_dorsal_visual_cortex,space_left_ventral_visual_cortex,space_right_hemi,space_right_dorsal_visual_cortex,space_right_ventral_visual_cortex
19362.597500000003,1669.0731225,6570.641482499999,12683.228000000001,4944.416825,2764.54015,13294.068675000002,2084.5013,4416.808855,29785.2705,3028.524675,3997.0893499999997,32220.333250000003,4648.58445,8005.537425,29052.848,7969.5435375,3109.3917825000003,31968.8296,39328.7285,2438.229825,85660.65775,20691.987,3438.6017650000003
40814.9545,6687.73425,8108.5182,27340.5555,4306.3702,3941.1436000000003,9589.466275,2187.4608,4487.8670999999995,27581.366749999997,3590.14165,11635.37375,29616.243749999998,14039.816750000002,8521.6113,28739.0955,8840.69065,1308.90755,28107.63325,10296.39025,12536.547,41386.40125,25550.987999999998,6630.77531
31293.340000000004,4783.1484,3906.9881075,23510.480575,2819.4281374999996,2264.5524175,16806.05625,2773.89985,4460.568125,22423.771500000003,4066.534915,8826.0495,26144.697249999997,6895.996712500001,5704.9906,19881.167075,8148.423554999999,4637.8980575,51951.0445,23991.174,7933.65830225,76073.56450000001,34759.0615,9862.214600000001
23024.615,8075.66065,9384.15425,19317.1265,4684.350725,2401.923175,15835.4355,2088.529125,7165.475,24749.90975,1293.526165,12095.01475,31484.35165,13463.69675,5333.159225,22876.98075,9301.0549,6595.174674999999,47470.17425,14288.911499999998,4942.8496000000005,141106.24225,43532.2275,10686.870780000001
36148.983,8868.374325,5348.67365,12672.795750000001,2310.4337375,2955.5445925,12662.026525,2532.861575,4350.2406625,34428.83425,3421.4779649999996,8485.46875,29550.372499999998,7382.389815,7843.6653750000005,28722.0559,4001.0115375,6217.788325,72637.34745,13686.288250000001,1898.4359550000001,64256.49050000001,23865.776250000003,1591.1162899999997
21427.37575,6407.510324999999,9985.138750000002,32329.798000000003,3145.74083,4246.428275,19283.756175000002,3602.430475,3070.6453375,23639.62375,4280.311175,10166.82275,31162.08175,13735.823299999998,3990.2716,33672.429575,6637.6272875,2658.889625,45884.1665,10022.431675,5997.94987725,62583.519,36607.2845,7534.37319
20058.78625,7994.520449999999,7121.59765,24817.731750000003,4198.44085,4340.94775,10490.025174999999,2087.244025,5210.3875,10879.64775,3160.050365,12281.5655575,28755.0128,9073.8768375,3767.61665,9396.1479,7278.7412125,4995.536300000001,32133.01695,31378.681599999996,3899.07825,49777.849749999994,36047.514,11132.2095
25266.6545,10361.489725,6312.8549075,21431.462075,3602.2263125,3333.7193249999996,9035.484,2963.672775,5065.38928,17687.3898,2263.1143250000005,6271.244000000001,20224.685825,17954.0076625,4604.4069,44562.50925,17078.29925,4172.3232499999995,20655.929949999998,33802.783924999996,11631.299825,67324.76324999999,43075.37225,3795.0389775
15167.484325,2005.2371325,12082.70275,11051.028325,3801.546025,3421.7049249999995,12766.774775,2891.2478499999997,5563.1341250000005,14820.175549999998,1507.404375,3931.5695575,29342.720250000002,3150.7614500000004,6414.939875,12659.622374999999,4265.4200875,2521.52525,68095.25594999999,43738.780175,3974.3160900000003,62934.63525,20242.916250000002,6200.84685
31826.745750000002,6177.622574999999,7760.045475,27880.352250000004,2870.7611749999996,2217.2632999999996,10638.973600000001,1922.8163,7729.234962500001,38264.56625,2889.270925,2534.868915,53755.456999999995,3860.7750375,7093.961625,18920.799899999998,4046.633675,2769.4557325,57343.807,20562.746750000002,8854.745325,56335.814,18314.977250000004,5224.165227500001
36684.679000000004,5219.7721,3567.381275,15250.985499999999,4906.552955,3304.9285425000003,13545.586675,2474.228875,3546.4366124999997,34329.61425,2571.525425,7196.157999999999,29464.178524999996,12500.34994,7266.709374999999,27541.564900000005,1664.0753375000002,3321.5239850000003,23355.70795,12280.52375,6663.742175,42383.953,22304.448500000002,10087.948499999999
13926.1315,7623.1753,11963.59425,19512.022,2541.70175,2853.1681,20884.48225,2468.9801,6613.95675,19794.105,4550.940025,7439.6528499999995,28379.1585,9179.60006,6159.790099999999,16993.325025,16746.076999999997,1493.9638249999998,23884.5892,23260.368000000002,814.77869,53246.478500000005,18775.75275,6970.65669
44375.749500000005,7709.769824999999,13574.6715,12192.7745,6376.397675,2221.5354749999997,14044.165925000001,2180.9961749999998,5917.561000000001,39708.31,2762.1071500000003,7090.802949999999,31618.012500000004,16863.31875,1353.0657025,28277.8705,7932.631,3034.527625,74549.71974999999,33066.9035,5586.114125,64312.14675,45793.7225,11034.04825
43824.259000000005,13114.52475,6710.4658,18707.478499999997,2288.440875,3916.711025,19869.47625,3079.2799,7898.999225000001,29920.55525,2606.698415,3986.7110374999997,34961.03925,8064.971815000001,5386.364525,14343.957499999999,2650.423125,3340.320775,44307.0985,43682.354250000004,4281.53694,30334.948000000004,16615.39975,6578.7037425
28869.701250000006,8167.377375,6337.033425,23724.733,7125.02955,2793.149175,21719.643125,1438.6191750000003,6328.55565,25762.852,2545.45865,3806.4146875,25289.00365,13530.4555425,4324.05225,24756.53735,13862.518,5164.663275000001,75774.1021,20664.52525,5947.9719749999995,62085.72125,20242.916250000002,14944.574250000001
36369.19025,7372.49265,5308.1430825,16347.075249999998,5423.168625,2177.625575,9627.733275,4026.4315500000002,4212.21443,33532.4095,3574.6489250000004,8133.58475,30895.1298,18000.960750000002,5547.391224999999,15971.43105,8767.6199,4764.4276,28082.4925,33942.4335,3203.582525,56615.37375,25128.368000000002,10715.3612425
36715.33725,4222.290075,9416.676775,16798.17325,3125.11778,3186.339425,13336.397125,2098.614025,5233.107337499999,29252.384750000005,2785.535165,13212.0881,23683.21615,10953.29955,4878.9757,10450.914975,5878.9214375,5656.609800000001,44830.702,20843.1575,15728.3845,43089.72675,46442.456249999996,10216.936000000002
29593.583,6689.367749999999,7454.78035,23263.59525,5702.9574,2549.0694,11594.091550000001,2091.2400749999997,5217.35715,20636.9575,2833.2769,10091.5998375,43107.537749999996,10525.413625000001,8871.67375,15528.49035,5524.75525,2367.0919849999996,58966.794499999996,18061.98875,6397.513725,63532.2435,43891.2185,7140.506522500001
38982.359575,3666.6243999999997,6397.326407500001,22827.435,2661.8370375,3506.8261175,12496.59275,3102.678125,7788.234025,32682.77575,4280.71895,2353.860295,25605.144324999997,906.086,4479.69405,5637.339975,4791.342742499999,5856.179075,72176.5095,31165.479,11257.70285,119932.25399999999,25804.079500000003,6905.9850750000005
33726.6495,5031.4306575,9411.33675,20088.075575000003,5184.8114000000005,3571.36115,18300.977850000003,1660.3256274999999,2336.0750375000002,14779.54955,2742.2965999999997,15409.903499999999,35060.613249999995,9519.6925375,3547.591475,15930.855175,4967.0759675,3759.4295825,32665.525999999998,39117.913499999995,2328.34743,44330.136999999995,23354.6095,9093.21797
26901.7295,4979.804824999999,4962.4096500000005,18607.047075,3584.218525,3863.9377999999997,19006.19385,1120.830605,5545.229625,20040.7158,1130.1215650000001,4438.8344075,21646.54725,15666.142810000001,5396.543375,20228.77305,4656.894179999999,5675.56685,43256.72695,40566.795249999996,6203.98905,62525.19625,54949.033,10502.30394
13347.418249999999,7912.230825,10638.4957075,24392.623,5955.143975000001,4598.9671,11152.931525,3777.5471500000003,1906.56445,23285.206000000002,1523.9174150000001,2220.891295,21467.546275,14218.786499999998,7710.010875000001,16623.164075,6515.6123375,7496.943925000001,79477.46749999998,38026.23025000001,3371.4436000000005,99635.95575,35527.549,8507.300060000001
37626.54275,3782.38145,8204.85585,22672.347999999998,5850.222775,2257.0627250000002,9231.692925,2202.132175,2663.2221249999993,24144.571,5523.06602,6411.6035875,28359.540025,14074.4527875,8448.94335,32565.4735,13825.1993425,4882.769017500001,37404.663,23063.449,6206.002,47288.609,57519.171500000004,7721.3425375
37826.76149999999,8989.714,5578.078,12699.742575,4476.74805,2520.478325,16469.259250000003,2540.06255,3834.4485,32870.751000000004,5450.2642749999995,7031.015837499999,23943.27675,8238.640955,4828.4577425,13327.99215,1421.42075,3125.641425,22092.245199999998,8708.04025,8295.09179,58693.16099999999,34395.58975,8681.647719999999
42850.9805,6189.866225,8905.50735,15378.48725,4678.0374375,3304.894575,17625.27175,3701.5967499999997,5222.76895,17504.476,4599.0699,8664.9855,10036.8444,8227.1376025,2618.6422924999997,32569.571000000004,2752.2842124999997,5349.028185,38250.81375,16366.229250000002,2977.0457149999997,129196.832,37406.811499999996,12521.6587425
18038.39425,7182.50345,7919.196875,20829.076,4565.11455,4339.799625,10307.1901,2599.7688000000003,1974.185475,15731.34805,2393.417575,4587.506045,37284.12225,22149.3905,3279.323975,40103.9465,5758.4312625,3216.8786,25641.923,25309.129249999998,1042.459155,93264.04000000001,37265.96599999999,6494.2496825
22642.35925,4166.334125,6034.360032500001,18920.68125,814.2750050000002,2681.314,15698.521250000002,2239.3826,3849.46845,22997.683,5677.405925000001,15857.98875,23810.53905,10760.567205,4742.1062425,20238.737325,3197.0094,5687.458775,34646.8031,46848.922,3663.37905,45485.649,36410.0125,7389.879835000001
29572.594750000004,9833.1334,10265.514700000002,17557.252500000002,2270.5843,1588.6775750000002,13424.668775000002,1810.050075,6036.66265,29557.279000000002,3622.1181,7460.248250000001,34356.5698,18233.199,8521.218875,15427.7729,9979.942375,4742.259375,78483.41225,19779.246750000002,6603.52475225,58174.357,27253.253,6853.174575000001
36817.95025,4597.392,5598.956975,22805.97975,2789.42518,2169.378825,15639.147500000001,2196.73155,6550.92375,44671.25825,2572.06255,8099.5040874999995,16101.643624999999,8595.970125,3186.3594350000003,9138.464825000001,11739.770325,2870.0071825,55168.633499999996,18998.151925,9529.244665,67487.76199999999,47359.882750000004,4770.2874925
29908.5635,5290.6056575,7496.660525,15135.139500000001,590.147375,2495.85215,9679.71775,2586.604875,7278.07675,35087.4115,3415.921025,7176.0221,19604.0145,11248.23755,6259.1888,24134.715500000002,14380.597249999999,4466.050975,125079.68,58617.68625,8303.880925,50674.494000000006,46126.46125,7831.788985
34772.24925,1339.6158325000001,4245.0082075,20500.69125,3323.867225,3414.2754,11252.973,1781.7452250000001,5729.95235,29802.587750000002,2697.5565699999997,7005.17425,33477.333399999996,17165.628,4245.209675,5465.651575,6408.628537500001,3768.4406075,47377.698449999996,12173.883000000002,8442.313425,53151.07825,33689.5065,4598.26128
17286.420825,4995.9749249999995,7782.400825,14919.666,3280.9571499999997,1267.1816674999998,9594.105425000002,1713.669325,7331.273874999999,23615.22105,5092.627724999999,11840.235499999999,19547.27905,13174.114249999999,4133.551225,6711.167475,2763.0082624999995,3198.468475,26857.31475,31914.47475,5761.18291725,45843.89675,22466.858750000003,2932.9734625
36487.536,5023.2627075,4865.342225,18088.7985,5205.442575,2460.020175,14040.974625,3506.779875,6952.3066,18622.02075,3240.363115,6213.965087500001,8952.0304,14736.0959125,5561.495725000001,27069.84635,7501.0073,3249.0896574999997,24391.8571,18713.518925,7265.4257,57921.57975,27641.583000000002,6793.763895000001
15566.807825,4770.613875,8641.318075,11627.08675,5157.973425,4353.0823,9136.7156,1919.2579,5744.58515,18993.73175,1928.81165,4810.202,13958.93415,10025.51825,5458.4203675,17035.0342,12000.6729,2515.1668500000005,29702.953500000003,20697.575249999998,3348.2334,61628.43475,40145.9975,2482.6135600000002
28725.982500000002,6552.003624999999,6083.031674999999,20087.866824999997,3666.4124,1413.25325,14785.75375,2574.1965499999997,7707.008425,25034.147800000002,2020.886715,6900.6744575,30907.148824999997,9742.281309999998,5544.56451,10445.394049999999,15398.09075,4206.26365,46978.22994999999,17814.777925000002,9519.21437725,52234.406,26656.216999999997,11410.416075000001
20119.454900000004,6342.9817825,9261.7432075,11645.6295,2947.24938,3042.60935,12877.491000000002,2118.7630750000003,2930.1833500000002,30711.823750000003,2231.321075,15669.3185,23470.38265,6455.69145,2877.6078749999997,7617.266225,4672.52388,1722.1834600000002,23482.7946,35268.3095,4442.702675,46055.11325,31263.386749999998,6876.987940000001
55729.975000000006,8070.9083,6833.26585,17874.32025,5970.2907000000005,2540.2765175000004,10845.287499999999,3785.746975,5940.809575,26330.44775,1538.5458250000001,4850.35635,26795.256074999998,15423.9195,4113.64505,20688.456925,9214.57145,2885.2888500000004,69378.23675,29106.37955,6775.0950250000005,73012.799,43475.0795,3016.089575
39085.931000000004,5412.0074575,6753.9064575,19531.93825,6251.245825,3465.7645,12671.666,1984.426175,3751.64835,19027.7143,3195.2393500000003,6101.5794575,50639.2465,6181.3784775,6741.9421,19663.16755,13349.938125,4587.659825,34351.44125,15377.681,5154.32404,94004.625,44995.721,9093.21797
11730.918825,4488.958575,7910.2725,18735.014499999997,3184.3266,1841.2260175,15465.800350000001,891.998625,4011.5704299999998,15668.34,2482.989125,4676.06185,24046.01615,10883.063999999998,4214.476725,14528.793324999999,2783.7093800000002,3810.8076,50296.993749999994,10304.71975,5764.510850000001,61026.14375,35332.335999999996,12395.634575
31974.92475,7312.0472075,5353.311915,13308.2955,2930.78223,2042.9218425,17055.257250000002,1661.70175,8015.237150000001,26636.098250000003,3250.4920949999996,7898.7252499999995,60406.494999999995,10407.159564999998,4256.52285,20295.974925,9394.080249999999,3231.85501,56830.5708,23901.263925,9971.183799999999,46981.512,23684.0015,5823.68372
27208.89825,5196.0365,4217.582225,22157.326999999997,3246.5869000000002,2974.0283499999996,14284.62175,1673.9929275,3710.4981100000005,22731.4445,1797.683175,5861.26785,28699.1353,12308.674809999999,5992.111424999999,14378.682350000001,9202.8609,1831.7354249999999,44406.39975,55038.543999999994,3310.4706772500003,131199.63175,18452.850749999998,12425.478
30122.62175,7509.427250000001,5929.3869,18055.98775,5223.665875,1987.0872,10279.408749999999,1154.21735,9641.027499999998,23903.80625,3739.2120999999997,8058.8534575,21092.9435,8587.55405,7478.588085000001,33317.9549,3422.46615,6192.29186,28029.2108,22421.900250000002,8633.73205,78020.2855,56972.174,12731.546000000002
