sub,group,hemi,roi,cond,roi_size,mean_act,volume,sum_selec,sum_selec_norm
sub-085,control,left,ventral_visual_cortex,face,31967,3.8936338,1752.0,6821.6465,213.3965177956956
sub-085,control,left,ventral_visual_cortex,word,31967,5.3514066,2429.0,12998.566,406.6245317436732
sub-085,control,right,hemi,face,725861,3.676859,12791.0,47030.703,64.79298808587319
sub-085,control,right,hemi,word,725861,4.0507216,2716.0,11001.76,15.1568410007219
sub-085,control,right,dorsal_visual_cortex,face,57921,3.1017087,259.0,803.3425,13.86962464903705
sub-085,control,right,dorsal_visual_cortex,word,57921,2.9789436,72.0,214.48393,3.703042635574613
sub-085,control,right,ventral_visual_cortex,face,28796,4.226984,2166.0,9155.647,317.94858525272605
sub-085,control,right,ventral_visual_cortex,word,28796,4.387277,657.0,2882.441,100.09865668734372
sub-087,control,left,hemi,face,688937,3.768848,3237.0,12199.761,17.708093399233164
sub-087,control,left,hemi,word,688937,3.804632,18171.0,69133.97,100.34875286129213
sub-087,control,left,dorsal_visual_cortex,face,60210,3.6872292,532.0,1961.606,32.579404700734926
sub-087,control,left,dorsal_visual_cortex,word,60210,3.5553203,3084.0,10964.607,182.10608573119083
sub-087,control,left,ventral_visual_cortex,face,28875,3.790348,861.0,3263.4897,113.02128990800864
sub-087,control,left,ventral_visual_cortex,word,28875,4.169452,1094.0,4561.381,157.9698998917749
sub-087,control,right,hemi,face,692346,4.075427,10213.0,41622.336,60.11782539005064
sub-087,control,right,hemi,word,692346,3.5622997,7998.0,28491.273,41.15178456653176
sub-087,control,right,dorsal_visual_cortex,face,58575,3.4636104,584.0,2022.7485,34.53262544014085
sub-087,control,right,dorsal_visual_cortex,word,58575,3.0902543,1294.0,3998.789,68.2678457106274
sub-087,control,right,ventral_visual_cortex,face,28710,4.1931634,2819.0,11820.527,411.7216072361546
sub-087,control,right,ventral_visual_cortex,word,28710,3.6309364,295.0,1071.1262,37.30847163716911
sub-088,control,left,hemi,face,605645,4.5569386,3198.0,14573.09,24.062098826457746
sub-088,control,left,hemi,word,605645,4.7155776,6229.0,29373.334,48.49925944138068
sub-088,control,left,dorsal_visual_cortex,face,52029,4.422665,726.0,3210.855,61.712794412130734
sub-088,control,left,dorsal_visual_cortex,word,52029,4.772375,1334.0,6366.348,122.36153192510427
sub-088,control,left,ventral_visual_cortex,face,25997,3.8165267,389.0,1484.6289,57.10770112897642
sub-088,control,left,ventral_visual_cortex,word,25997,4.6082087,785.0,3617.4438,139.1485112765415
sub-088,control,right,hemi,face,611713,4.862075,6395.0,31092.969,50.829341128928114
sub-088,control,right,hemi,word,611713,4.5124702,5609.0,25310.445,41.37634039574114
sub-088,control,right,dorsal_visual_cortex,face,51269,5.140993,2103.0,10811.509,210.87808986058823
sub-088,control,right,dorsal_visual_cortex,word,51269,5.4763823,2634.0,14424.791,281.3550296597359
sub-088,control,right,ventral_visual_cortex,face,26295,4.3156514,756.0,3262.6323,124.07804997979656
sub-088,control,right,ventral_visual_cortex,word,26295,4.042086,236.0,953.9324,36.27808986677601
sub-093,control,left,hemi,face,615700,3.5940902,2658.0,9553.092,15.515822310987495
sub-093,control,left,hemi,word,615700,3.8327496,5259.0,20156.43,32.737420314276434
sub-093,control,left,dorsal_visual_cortex,face,52112,3.6176822,385.0,1392.8076,26.727195601540917
sub-093,control,left,dorsal_visual_cortex,word,52112,3.5542412,758.0,2694.1147,51.69854824404648
sub-093,control,left,ventral_visual_cortex,face,25720,3.5485096,341.0,1210.0417,47.046724263097786
sub-093,control,left,ventral_visual_cortex,word,25720,3.741967,1075.0,4022.6145,156.4002527975554
sub-093,control,right,hemi,face,606652,3.8921666,5031.0,19581.49,32.27796205134904
sub-093,control,right,hemi,word,606652,3.7613566,3776.0,14202.883,23.411911297580826
sub-093,control,right,dorsal_visual_cortex,face,50435,3.492147,421.0,1470.1938,29.150269607539407
sub-093,control,right,dorsal_visual_cortex,word,50435,3.152588,766.0,2414.8823,47.881081078987805
sub-093,control,right,ventral_visual_cortex,face,25251,4.1123495,1070.0,4400.214,174.25899438388578
sub-093,control,right,ventral_visual_cortex,word,25251,4.7602825,163.0,775.926,30.7285266084759
sub-094,control,left,hemi,face,646909,3.624362,6295.0,22815.36,35.26826705919998
sub-094,control,left,hemi,word,646909,3.8783262,11070.0,42933.07,66.3664755205137
sub-094,control,left,dorsal_visual_cortex,face,53300,3.4073472,1113.0,3792.3774,71.15154674308162
sub-094,control,left,dorsal_visual_cortex,word,53300,3.6281805,1728.0,6269.496,117.6265683630394
sub-094,control,left,ventral_visual_cortex,face,26912,3.335754,1122.0,3742.7158,139.07237738973322
sub-094,control,left,ventral_visual_cortex,word,26912,4.458147,2015.0,8983.166,333.7977859551501
sub-094,control,right,hemi,face,614301,3.781886,8508.0,32176.287,52.37869889414961
sub-094,control,right,hemi,word,614301,3.6670814,8839.0,32413.332,52.764576374204175
sub-094,control,right,dorsal_visual_cortex,face,50986,3.951707,1946.0,7690.0215,150.82613824138
sub-094,control,right,dorsal_visual_cortex,word,50986,3.67808,1599.0,5881.25,115.35029223708467
sub-094,control,right,ventral_visual_cortex,face,27515,4.14031,1302.0,5390.6836,195.91799359440304
sub-094,control,right,ventral_visual_cortex,word,27515,4.7058463,886.0,4169.38,151.531160560149
sub-095,control,left,hemi,face,614219,3.4241388,1521.0,5208.115,8.479248011499156
sub-095,control,left,hemi,word,614219,3.6912766,6952.0,25661.754,41.779485665943255
sub-095,control,left,dorsal_visual_cortex,face,50268,3.4627917,382.0,1322.7864,26.314680849708065
sub-095,control,left,dorsal_visual_cortex,word,50268,3.6774278,1336.0,4913.0435,97.73699882691275
sub-095,control,left,ventral_visual_cortex,face,27798,3.3176818,451.0,1496.2745,53.82669746502671
sub-095,control,left,ventral_visual_cortex,word,27798,4.179443,1022.0,4271.3906,153.65819933088713
sub-095,control,right,hemi,face,629265,3.9779575,4193.0,16679.576,26.50644191536952
sub-095,control,right,hemi,word,629265,4.167087,4062.0,16926.707,26.89917130501458
sub-095,control,right,dorsal_visual_cortex,face,52058,3.8260286,564.0,2157.8801,41.45146042785211
sub-095,control,right,dorsal_visual_cortex,word,52058,3.4714906,700.0,2430.0435,46.67953930291694
sub-095,control,right,ventral_visual_cortex,face,27978,3.5899713,1420.0,5097.7593,182.20599318549395
sub-095,control,right,ventral_visual_cortex,word,27978,3.8926253,477.0,1856.7822,66.36579550226963
sub-096,control,left,hemi,face,684634,3.986666,3495.0,13933.397,20.35160021403772
sub-096,control,left,hemi,word,684634,4.069414,8997.0,36612.52,53.47750700556794
sub-096,control,left,dorsal_visual_cortex,face,57124,3.4253762,148.0,506.9557,8.874653183890528
sub-096,control,left,dorsal_visual_cortex,word,57124,3.8118358,1349.0,5142.1665,90.0176196328382
sub-096,control,left,ventral_visual_cortex,face,29140,4.1132326,1066.0,4384.706,150.47035191103294
sub-096,control,left,ventral_visual_cortex,word,29140,4.3867426,2031.0,8909.475,305.74724122769385
sub-096,control,right,hemi,face,675460,3.6900847,3943.0,14550.004,21.54088163066651
sub-096,control,right,hemi,word,675460,3.8369753,5999.0,23018.016,34.07754067598377
sub-096,control,right,dorsal_visual_cortex,face,56186,3.1877851,144.0,459.04105,8.170025382525507
sub-096,control,right,dorsal_visual_cortex,word,56186,3.4446797,1358.0,4677.875,83.25695012992561
sub-096,control,right,ventral_visual_cortex,face,29668,3.5988288,787.0,2832.2783,95.46576514468453
sub-096,control,right,ventral_visual_cortex,word,29668,4.65943,539.0,2511.4329,84.65123571956738
sub-097,control,left,hemi,face,615721,4.2123237,3320.0,13984.914,22.713069819772265
sub-097,control,left,hemi,word,615721,3.8831584,3738.0,14515.246,23.574388552201405
sub-097,control,left,dorsal_visual_cortex,face,52700,3.7131543,84.0,311.90497,5.918500346522177
sub-097,control,left,dorsal_visual_cortex,word,52700,3.1450377,303.0,952.9464,18.08247459455052
sub-097,control,left,ventral_visual_cortex,face,25779,4.187147,896.0,3751.6838,145.53255897787443
sub-097,control,left,ventral_visual_cortex,word,25779,4.076031,1172.0,4777.1084,185.3100740307033
sub-097,control,right,hemi,face,602231,3.8650708,6367.0,24608.906,40.86290185991754
sub-097,control,right,hemi,word,602231,4.2235045,4765.0,20125.0,33.41740959864238
sub-097,control,right,dorsal_visual_cortex,face,48787,3.0014105,251.0,753.354,15.441695613713694
sub-097,control,right,dorsal_visual_cortex,word,48787,3.3955054,684.0,2322.5256,47.60542018910007
sub-097,control,right,ventral_visual_cortex,face,26075,4.0111217,1969.0,7897.8984,302.8915987535954
sub-097,control,right,ventral_visual_cortex,word,26075,4.607091,1297.0,5975.397,229.161916496884
sub-108,patient,right,hemi,space,606999,3.0265596,2659.0,8047.622,13.258048316904146
sub-108,patient,right,hemi,tool,606999,2.9357984,2136.0,6270.865,10.330931738561349
sub-108,patient,right,hemi,face,606999,3.5739343,5981.0,21375.701,35.215381198115644
sub-108,patient,right,hemi,word,606999,3.7357824,14166.0,52921.094,87.1848120837102
sub-108,patient,right,dorsal_visual_cortex,space,51752,3.0283494,1107.0,3352.3828,64.77784071147009
sub-108,patient,right,dorsal_visual_cortex,tool,51752,3.091834,87.0,268.98956,5.197665075519424
sub-108,patient,right,dorsal_visual_cortex,face,51752,3.6565957,450.0,1645.468,31.795254629350072
sub-108,patient,right,dorsal_visual_cortex,word,51752,3.1558282,836.0,2638.2725,50.979140147965296
sub-108,patient,right,ventral_visual_cortex,space,26050,3.0705752,250.0,767.6438,29.468092085532632
sub-108,patient,right,ventral_visual_cortex,tool,26050,3.0718477,67.0,205.8138,7.90072157378389
sub-108,patient,right,ventral_visual_cortex,face,26050,4.2378883,1571.0,6657.7227,255.57476607485603
sub-108,patient,right,ventral_visual_cortex,word,26050,3.6822963,953.0,3509.2283,134.71125802243284
sub-109,patient,left,hemi,space,629139,3.137743,4207.0,13200.484,20.98182496236921
sub-109,patient,left,hemi,tool,629139,2.9918506,1406.0,4206.542,6.686188572298808
sub-109,patient,left,hemi,face,629139,3.2019134,615.0,1969.1768,3.129954998517816
sub-109,patient,left,hemi,word,629139,4.041046,3692.0,14919.543,23.714223675133795
sub-109,patient,left,dorsal_visual_cortex,space,53765,3.1137152,1062.0,3306.7656,61.50405700734678
sub-109,patient,left,dorsal_visual_cortex,tool,53765,2.9574606,434.0,1283.538,23.873113807629267
sub-109,patient,left,dorsal_visual_cortex,face,53765,2.833719,45.0,127.51736,2.371754056961938
sub-109,patient,left,dorsal_visual_cortex,word,53765,2.689893,4.0,10.759572,0.2001222361966664
sub-109,patient,left,ventral_visual_cortex,space,26560,3.360752,249.0,836.8273,31.5070508474327
sub-109,patient,left,ventral_visual_cortex,tool,26560,3.0134556,140.0,421.8838,15.884178805064009
sub-109,patient,left,ventral_visual_cortex,face,26560,2.8673644,36.0,103.22512,3.8864879723054817
sub-109,patient,left,ventral_visual_cortex,word,26560,2.9186194,28.0,81.721344,3.076857831104692
sub-hemispace1001,patient,right,V1,scramble,5040,6.717221260070801,7774.000701904297,12359.6875,2452.318948412699
sub-hemispace1002,patient,left,V1,scramble,19441,3.4902114868164062,1599.0,5580.84814453125,287.06589910659176
sub-hemispace1003,patient,right,V1,scramble,20903,3.6940414905548096,1575.0,5818.115234375,278.33876641510784
sub-hemispace1004,patient,left,V1,scramble,18935,3.871392011642456,1965.0,7607.28515625,401.75786407446526
sub-hemispace1006,patient,right,V1,scramble,24488,5.245116233825684,10160.0,53290.37890625,2176.1833921206307
sub-hemispace1007,patient,left,V1,scramble,14648,4.349993705749512,2562.0,11144.68359375,760.83312354929
sub-hemispace2001,control,left,V1,scramble,20567,5.966673374176025,9231.0,55078.36328125,2677.996950515389
sub-hemispace2001,control,right,V1,scramble,18408,5.5480451583862305,8142.0,45172.18359375,2453.943046161995
sub-hemispace2002,control,left,V1,scramble,14641,3.7985024452209473,4071.0,15463.703125,1056.191730414589
sub-hemispace2002,control,right,V1,scramble,22171,3.9040493965148926,6514.0,25430.978515625,1147.0379556909927
sub-hemispace2003,control,left,V1,scramble,19788,6.254917144775391,9973.0,62380.2890625,3152.4302133869014
sub-hemispace2003,control,right,V1,scramble,20012,6.672984600067139,8987.0,59970.11328125,2996.707639478813
sub-103,control,left,V1,scramble,19979,6.324336528778076,8326.0,52656.42578125,2635.58865715251
sub-103,control,right,V1,scramble,19070,6.3724470138549805,6636.0,42287.55859375,2217.491273925013
sub-106,control,left,V1,scramble,21234,4.827470779418945,5336.0,25759.3828125,1213.1196577423
sub-106,control,right,V1,scramble,17936,4.983179092407227,4018.0,20022.4140625,1116.325494117975
sub-107,control,left,V1,scramble,22821,5.328318119049072,8166.0,43511.046875,1906.623148635029
sub-107,control,right,V1,scramble,23419,5.47679328918457,8649.0,47368.78515625,2022.6647233549681
sub-025,control,left,V1,scramble,24065,5.320021629333496,8292.0,44113.62109375,1833.1028919073342
sub-025,control,right,V1,scramble,25722,4.921749114990234,7331.0,36081.34375,1402.7425452919679
sub-038,control,left,V1,scramble,21651,6.40271520614624,10638.0,68112.0859375,3145.9094701168533
sub-038,control,right,V1,scramble,21760,6.1598663330078125,9825.0,60520.6875,2781.281594669118
sub-057,control,left,V1,scramble,22471,4.8544840812683105,6247.0,30325.9609375,1349.5599188954652
sub-057,control,right,V1,scramble,22907,4.63581657409668,5030.0,23318.158203125,1017.9490200866547
sub-059,control,left,V1,scramble,22275,5.3589701652526855,9166.0,49120.3203125,2205.177118406285
sub-059,control,right,V1,scramble,21611,4.996771812438965,9064.0,45290.73828125,2095.726170989311
sub-064,control,left,V1,scramble,21956,5.816510200500488,7658.0,44542.8359375,2028.7318244443431
sub-064,control,right,V1,scramble,20107,6.009846210479736,7610.0,45734.9296875,2274.577494777938
sub-067,control,left,V1,scramble,16357,4.063091278076172,3652.0,14838.41015625,907.1596354007459
sub-067,control,right,V1,scramble,20211,4.2055158615112305,4573.0,19231.82421875,951.5523338157439
sub-068,control,left,V1,scramble,21220,5.321103096008301,7261.0,38636.53125,1820.7601908576814
sub-068,control,right,V1,scramble,21821,5.054794788360596,6737.0,34054.15234375,1560.6137364809128
sub-071,control,left,V1,scramble,21542,4.134546279907227,4751.0,19643.228515625,911.8572331085786
sub-071,control,right,V1,scramble,24472,3.9745383262634277,3545.0,14089.73828125,575.7493576842922
sub-083,control,left,V1,scramble,26371,4.75935697555542,5529.0,26314.484375,997.8569024686208
sub-083,control,right,V1,scramble,25356,4.864470481872559,6554.0,31881.73828125,1257.364658512778
sub-084,control,left,V1,scramble,24254,4.706768989562988,3615.0,17014.970703125,701.5325597066463
sub-084,control,right,V1,scramble,23875,4.408782005310059,3207.0,14138.9638671875,592.2079106675393
sub-085,control,left,V1,scramble,21359,5.362379550933838,8340.0,44722.24609375,2093.836139039749
sub-085,control,right,V1,scramble,19767,5.774845123291016,7593.0,43848.3984375,2218.262682121718
sub-087,control,left,V1,scramble,22689,5.969671249389648,6007.0,35859.81640625,1580.4934728833355
sub-087,control,right,V1,scramble,21016,5.67254638671875,5271.0,29899.9921875,1422.7251707032738
sub-088,control,left,V1,scramble,19505,5.387716293334961,5544.0,29869.5,1531.3765701102282
sub-088,control,right,V1,scramble,18119,4.890521049499512,3941.0,19273.54296875,1063.7200159363101
sub-093,control,left,V1,scramble,20045,6.257613182067871,10136.0,63427.16796875,3164.2388610002495
sub-093,control,right,V1,scramble,19947,6.678008079528809,8944.0,59728.10546875,2994.3402751666918
sub-094,control,left,V1,scramble,20658,5.957425594329834,9279.0,55278.953125,2675.910210330139
sub-094,control,right,V1,scramble,18506,5.545910358428955,8194.0,45443.19140625,2455.592316343348
sub-095,control,left,V1,scramble,14911,3.79888653755188,4208.0,15985.71484375,1072.0753030480855
sub-095,control,right,V1,scramble,22304,3.906493902206421,6607.0,25810.205078125,1157.2007298298513
sub-096,control,left,V1,scramble,19492,4.79671049118042,5493.0,26348.33203125,1351.7510789682947
sub-096,control,right,V1,scramble,21491,4.503849983215332,4727.0,21289.69921875,990.6332520008375
sub-097,control,left,V1,scramble,18626,5.727814674377441,8010.0,45879.796875,2463.2125456351337
sub-097,control,right,V1,scramble,17707,5.601218223571777,7961.0,44591.296875,2518.2863768566103
sub-108,patient,right,V1,scramble,22839,5.967961311340332,5830.0,34793.21484375,1523.4123579732038
sub-109,patient,left,V1,scramble,19821,5.723064422607422,190.0,1087.3822021484375,54.86010807469036
